dataset,seq,frame,class,track_id,gt_id_new,no_box,f_weak,f_comp,f_swap,r_weak,r_comp,r_swap
SportsMOT,V045,166,S_c,2272,8,0,0.632685,0.000000,-1.148906,0.996974,0.226412,0.790279
SportsMOT,V045,166,S_c,2270,14,0,1.000000,0.000000,-0.846152,1.000000,0.226412,0.934908
SportsMOT,V045,166,S_c,2269,17,0,1.000000,0.000000,-0.846152,1.000000,0.226412,0.934908
SportsMOT,V045,169,S_c,2273,16,0,1.000000,0.000000,-0.931201,1.000000,0.226412,0.903695
SportsMOT,V045,171,S_c,2274,2,0,1.000000,0.000000,-0.653192,1.000000,0.226412,0.978990
SportsMOT,V045,171,S_c,2275,12,0,1.000000,0.000000,-0.653192,1.000000,0.226412,0.978990
SportsMOT,V045,171,S_c,2276,16,0,1.000000,0.000000,-0.653192,1.000000,0.226412,0.978990
SportsMOT,V045,171,S_c,2277,17,0,1.000000,0.000000,-0.653192,1.000000,0.226412,0.978990
SportsMOT,V045,176,S_c,2278,19,0,1.000000,0.000000,-0.720275,1.000000,0.226412,0.967694
SportsMOT,V045,178,S_h,2269,17,0,0.339886,0.000000,-1.408896,0.991175,0.226412,0.600994
SportsMOT,V045,179,S_c,2279,0,0,1.000000,0.000000,-0.963926,1.000000,0.226412,0.889721
SportsMOT,V045,187,S_c,2280,1,0,1.000000,0.000000,-0.898846,1.000000,0.226412,0.916415
SportsMOT,V045,192,S_c,2281,15,0,1.000000,0.000000,-0.894961,1.000000,0.226412,0.917895
SportsMOT,V045,194,S_c,2282,20,0,0.931088,0.000000,-1.025600,0.998214,0.226412,0.860145
SportsMOT,V045,225,S_c,2283,18,0,1.000000,0.000000,-0.952176,1.000000,0.226412,0.894879
SportsMOT,V046,4,S_r,2293,7,0,0.097549,0.634647,-0.204685,0.888644,0.986663,0.998919
SportsMOT,V046,89,S_r,2290,5,0,0.089549,0.532923,-0.716680,0.869455,0.943421,0.968416
SportsMOT,V046,92,S_r,2288,8,0,0.116841,0.611573,-0.711634,0.921404,0.980408,0.969343
SportsMOT,V046,103,S_r,2288,7,0,0.097436,0.592759,-0.627175,0.888385,0.973722,0.982752
SportsMOT,V046,107,S_c,2296,2,0,0.656119,0.204494,-0.660603,0.997126,0.529788,0.977849
SportsMOT,V046,111,S_c,2297,4,0,0.729854,0.268414,-0.784322,0.997456,0.636784,0.953138
SportsMOT,V046,111,S_c,2298,8,0,0.422501,0.390037,-0.835368,0.994188,0.810942,0.938436
SportsMOT,V046,545,S_r,2288,3,0,0.101909,0.492109,-0.838633,0.897514,0.914366,0.937443
SportsMOT,V046,545,S_r,2289,7,0,0.048713,0.518636,-0.838633,0.653743,0.933931,0.937443
SportsMOT,V046,872,S_c,2299,9,0,1.000000,0.000000,-0.838322,1.000000,0.226412,0.937545
SportsMOT,V046,883,S_c,2300,4,0,1.000000,0.000000,-0.942670,1.000000,0.226412,0.898911
SportsMOT,V046,885,S_c,2301,8,0,0.940671,0.000000,-0.930025,0.998249,0.226412,0.904173
SportsMOT,V046,1002,S_c,2302,6,0,1.000000,0.000000,-0.878583,1.000000,0.226412,0.923958
SportsMOT,V047,714,S_c,2313,4,0,1.000000,0.000000,-0.945971,1.000000,0.226412,0.897488
SportsMOT,V047,888,S_c,2318,6,0,1.000000,0.000000,-0.970538,1.000000,0.226412,0.886685
SportsMOT,V047,908,S_c,2319,8,0,1.000000,0.000000,-0.935823,1.000000,0.226412,0.901751
SportsMOT,V047,922,S_c,2320,9,0,1.000000,0.000000,-0.966769,1.000000,0.226412,0.888463
SportsMOT,V047,926,S_c,2321,7,0,1.000000,0.000000,-0.962640,1.000000,0.226412,0.890348
SportsMOT,V047,1009,S_c,2322,5,0,1.000000,0.000000,-0.960565,1.000000,0.226412,0.891220
SportsMOT,V047,1101,S_r,2318,3,0,0.471090,0.257242,-0.271668,0.995218,0.618442,0.998365
SportsMOT,V047,1102,S_c,2325,1,0,0.460738,0.000000,-1.386147,0.995041,0.226412,0.619787
SportsMOT,V047,1102,S_c,2323,8,0,0.988128,0.000000,-0.858757,0.998396,0.226412,0.930703
SportsMOT,V047,1107,S_c,2331,3,0,1.000000,0.000000,-0.828761,1.000000,0.226412,0.940460
SportsMOT,V047,1109,S_c,2337,8,0,0.808246,0.000000,-1.149491,0.997761,0.226412,0.789918
SportsMOT,V047,1112,S_c,2346,2,0,0.651966,0.000000,-1.148672,0.997099,0.226412,0.790442
SportsMOT,V047,1112,S_c,2345,6,0,0.864195,0.022808,-0.832428,0.997983,0.257501,0.939345
SportsMOT,V047,1112,S_c,2344,8,0,0.749244,0.012099,-0.954885,0.997538,0.243958,0.893708
SportsMOT,V047,1117,S_h,2323,1,0,0.383713,0.148068,-0.988989,0.993012,0.436163,0.878158
SportsMOT,V047,1118,S_h,2325,2,0,0.247437,0.147645,-1.314014,0.983348,0.435476,0.677187
SportsMOT,V047,1118,S_h,2337,8,0,0.219398,0.230986,-1.054828,0.978565,0.574550,0.845037
SportsMOT,V047,1120,S_h,2307,1,0,0.409854,0.225993,-0.906173,0.993859,0.566141,0.913571
SportsMOT,V047,1120,S_r,2323,2,0,0.530248,0.348908,-0.633844,0.996037,0.758789,0.981814
SportsMOT,V047,1122,S_r,2307,2,0,0.531173,0.465288,0.238962,0.996048,0.891845,0.999861
SportsMOT,V047,1123,S_c,2347,1,0,0.746295,0.023894,-1.221902,0.997524,0.258869,0.742882
SportsMOT,V048,59,S_r,2351,0,0,0.028369,0.445938,-0.933405,0.371161,0.873421,0.902750
SportsMOT,V048,59,S_r,2349,1,0,0.089900,0.502387,-0.933405,0.870466,0.922247,0.902750
SportsMOT,V048,216,S_r,2349,0,0,0.053540,0.507142,-0.860615,0.697150,0.925776,0.930089
SportsMOT,V048,216,S_r,2351,1,0,0.045002,0.533700,-0.860615,0.614782,0.943913,0.930089
SportsMOT,V048,332,S_r,2353,7,0,0.116033,0.309261,-1.194851,0.920328,0.701894,0.760792
SportsMOT,V048,334,S_h,2350,2,0,0.448248,0.206351,-0.861681,0.994781,0.532926,0.929735
SportsMOT,V048,349,S_c,2360,5,0,0.752208,0.239600,-0.291003,0.997550,0.588933,0.998159
SportsMOT,V048,389,S_c,2361,4,0,1.000000,0.000000,-0.868379,1.000000,0.226412,0.927380
SportsMOT,V048,402,S_c,2362,6,0,1.000000,0.000000,-0.953570,1.000000,0.226412,0.894311
SportsMOT,V048,404,S_c,2363,8,0,0.993856,0.000000,-0.846129,0.998422,0.226412,0.934916
SportsMOT,V048,554,S_r,2350,0,0,0.127488,0.714970,0.024192,0.934090,0.998557,0.999713
SportsMOT,V048,578,S_h,2349,2,0,0.360669,0.477999,-0.708881,0.992167,0.902814,0.969824
SportsMOT,V049,52,S_c,2374,4,0,1.000000,0.000000,-0.827415,1.000000,0.226412,0.940830
SportsMOT,V049,54,S_c,2375,9,0,0.711078,0.000000,-1.266598,0.997380,0.226412,0.712076
SportsMOT,V049,115,S_r,2372,1,0,0.069627,0.432805,-0.976407,0.798310,0.859980,0.884074
SportsMOT,V049,115,S_r,2367,8,0,0.125321,0.395840,-0.976407,0.931789,0.817945,0.884074
SportsMOT,V049,236,S_c,2377,8,0,0.532834,0.185569,-0.821609,0.996073,0.497771,0.942651
SportsMOT,V049,237,S_r,2377,7,0,0.317148,0.661387,0.168860,0.989887,0.992508,0.999818
SportsMOT,V049,238,S_h,2371,8,0,0.636336,0.124569,-1.129733,0.997000,0.398694,0.802357
SportsMOT,V049,288,S_c,2379,0,0,1.000000,0.000000,-0.840805,1.000000,0.226412,0.936731
SportsMOT,V049,288,S_c,2380,3,0,1.000000,0.000000,-0.840805,1.000000,0.226412,0.936731
SportsMOT,V049,304,S_c,2381,5,0,1.000000,0.000000,-0.920968,1.000000,0.226412,0.907812
SportsMOT,V049,445,S_r,2377,1,0,0.166333,0.413367,-0.911432,0.961919,0.838677,0.911552
SportsMOT,V049,445,S_r,2372,7,0,0.085447,0.423421,-0.911432,0.857948,0.849936,0.911552
SportsMOT,V049,584,S_r,2372,2,0,0.176923,0.456234,-0.764549,0.966555,0.883328,0.958028
SportsMOT,V049,584,S_r,2368,7,0,0.102634,0.499661,-0.764549,0.898865,0.920210,0.958028
SportsMOT,V049,706,S_c,2382,0,0,1.000000,0.000000,-0.917682,1.000000,0.226412,0.909119
SportsMOT,V050,462,S_r,2390,2,0,0.050195,0.448528,-0.988898,0.667985,0.876001,0.878206
SportsMOT,V050,462,S_r,2384,8,0,0.035836,0.476543,-0.988898,0.495511,0.901597,0.878206
SportsMOT,V050,574,S_r,2384,2,0,0.034454,0.413441,-1.103476,0.474408,0.838759,0.818234
SportsMOT,V050,574,S_r,2390,8,0,0.048191,0.400438,-1.103476,0.648536,0.823484,0.818234
SportsMOT,V050,875,S_c,2393,2,0,0.293414,0.012123,-1.645377,0.988177,0.243979,0.398012
SportsMOT,V051,387,S_c,2404,0,0,0.359967,0.415273,-0.466433,0.992130,0.840885,0.994763
SportsMOT,V051,389,S_h,2398,2,0,0.151686,0.381504,-0.870500,0.953781,0.800498,0.926690
SportsMOT,V051,404,S_r,2402,2,0,0.096426,0.389025,-1.008747,0.886193,0.809660,0.868475
SportsMOT,V051,404,S_r,2398,7,0,0.089105,0.416696,-1.008747,0.868266,0.842490,0.868475
SportsMOT,V051,459,S_c,2405,1,0,1.000000,0.000000,-0.954342,1.000000,0.226412,0.893965
SportsMOT,V051,465,S_c,2406,5,0,0.896220,0.000000,-1.086864,0.998099,0.226412,0.827781
SportsMOT,V051,475,S_c,2407,8,0,1.000000,0.000000,-0.911929,1.000000,0.226412,0.911378
SportsMOT,V051,492,S_r,2408,9,0,0.507932,0.000000,-1.395413,0.995759,0.226412,0.612034
SportsMOT,V051,712,S_r,2399,0,0,0.342075,0.000000,-1.615874,0.991280,0.226412,0.423171
SportsMOT,V051,714,S_r,2400,5,0,0.124916,0.591678,-0.533107,0.931320,0.973288,0.991779
SportsMOT,V051,714,S_r,2406,6,0,0.301751,0.448548,-0.533107,0.988835,0.876024,0.991779
SportsMOT,V052,16,S_r,2409,2,0,0.748566,0.000000,-0.935635,0.997535,0.226412,0.901830
SportsMOT,V052,16,S_r,2411,4,0,0.315799,0.161781,-1.335692,0.989800,0.458337,0.660588
SportsMOT,V052,16,S_r,2412,5,0,0.119386,0.206630,-0.512203,0.924737,0.533377,0.992918
SportsMOT,V052,16,S_r,2415,7,0,0.560258,0.118567,-0.321175,0.996360,0.389345,0.997821
SportsMOT,V052,17,S_c,2420,6,0,0.965144,0.000000,-0.662118,0.998324,0.226412,0.977613
SportsMOT,V052,17,S_c,2418,8,0,1.000000,0.000000,-0.627262,1.000000,0.226412,0.982743
SportsMOT,V052,18,S_c,2423,4,0,0.459393,0.046908,-0.603859,0.995017,0.287538,0.985464
SportsMOT,V052,18,S_r,2411,5,0,0.433672,0.456168,-0.603859,0.994455,0.883267,0.985464
SportsMOT,V052,19,S_c,2426,4,0,0.799588,0.000000,0.223565,0.997725,0.226412,0.999850
SportsMOT,V052,19,S_r,2423,5,0,0.155672,0.420351,-0.423977,0.956227,0.846550,0.995982
SportsMOT,V052,20,S_c,2428,4,0,0.759165,0.000000,-1.193409,0.997571,0.226412,0.761707
SportsMOT,V052,20,S_r,2426,5,0,0.160468,0.197538,-0.401159,0.958961,0.518005,0.996480
SportsMOT,V052,20,S_h,2417,9,0,0.847664,0.000000,-0.991868,0.997909,0.226412,0.876795
SportsMOT,V052,21,S_c,2429,2,0,0.962841,0.000000,-0.037159,0.998318,0.226412,0.999623
SportsMOT,V052,21,S_r,2428,5,0,0.629477,0.000000,-0.370523,0.996943,0.226412,0.997092
SportsMOT,V052,21,S_h,2410,6,0,0.794246,0.000000,-0.746269,0.997701,0.226412,0.962269
SportsMOT,V052,22,S_c,2437,1,0,1.000000,0.000000,-0.654941,1.000000,0.226412,0.978705
SportsMOT,V052,22,S_c,2435,4,0,0.863088,0.000000,-0.791853,0.997977,0.226412,0.951114
SportsMOT,V052,22,S_c,2433,9,0,1.000000,0.000000,-0.654941,1.000000,0.226412,0.978705
SportsMOT,V052,23,S_c,2440,4,0,0.629630,0.237974,-0.108263,0.996945,0.586219,0.999423
SportsMOT,V052,23,S_r,2435,5,0,0.176203,0.799664,0.108263,0.966260,0.999868,0.999777
SportsMOT,V052,23,S_h,2423,6,0,0.483245,0.000000,-1.224507,0.995407,0.226412,0.741201
SportsMOT,V052,24,S_c,2443,4,0,0.603490,0.053935,0.113970,0.996763,0.296477,0.999781
SportsMOT,V052,24,S_r,2440,5,0,0.170456,0.372999,-0.113970,0.963794,0.789919,0.999412
SportsMOT,V052,24,S_h,2426,6,0,0.867224,0.000000,-1.045674,0.997996,0.226412,0.849845
SportsMOT,V052,25,S_c,2446,4,0,0.613248,0.043015,0.122102,0.996823,0.282598,0.999783
SportsMOT,V052,25,S_r,2443,5,0,0.161597,0.372564,-0.122102,0.959558,0.789381,0.999379
SportsMOT,V052,25,S_h,2412,6,0,0.761604,0.000000,-1.139692,0.997579,0.226412,0.796125
SportsMOT,V052,26,S_c,2449,4,0,0.821188,0.000000,-0.771080,0.997819,0.226412,0.956439
SportsMOT,V052,26,S_r,2446,5,0,0.450269,0.167859,-0.203059,0.994826,0.468298,0.998932
SportsMOT,V052,26,S_h,2411,6,0,1.000000,0.000000,-0.592268,1.000000,0.226412,0.986778
SportsMOT,V052,27,S_c,2451,0,0,1.000000,0.000000,-0.689806,1.000000,0.226412,0.973201
SportsMOT,V052,27,S_c,2450,2,0,1.000000,0.000000,-0.689806,1.000000,0.226412,0.973201
SportsMOT,V052,27,S_c,2452,4,0,0.632430,0.189763,0.017729,0.996971,0.504778,0.999707
SportsMOT,V052,27,S_r,2449,5,0,0.173821,0.630643,-0.017729,0.965306,0.985745,0.999656
SportsMOT,V052,28,S_c,2453,3,0,0.927914,0.000000,-0.834461,0.998199,0.226412,0.938721
SportsMOT,V052,28,S_r,2452,5,0,0.222200,0.437134,-0.268581,0.979104,0.864499,0.998392
SportsMOT,V052,29,S_r,2453,4,0,0.425599,0.055946,-0.797034,0.994269,0.299107,0.949635
SportsMOT,V052,30,S_c,2455,3,0,0.949149,0.014523,-0.419379,0.998279,0.247042,0.996087
SportsMOT,V052,31,S_h,2413,3,0,0.911370,0.000000,-0.814614,0.998154,0.226412,0.944696
SportsMOT,V052,31,S_r,2455,5,0,0.251065,0.371495,-0.377441,0.983794,0.788052,0.996965
SportsMOT,V052,32,S_h,2429,4,0,0.649306,0.196472,-0.458682,0.997082,0.516260,0.995020
SportsMOT,V052,44,S_h,2428,3,0,0.239877,0.226349,-1.386272,0.982208,0.566726,0.619680
SportsMOT,V052,48,S_h,2452,3,0,0.290559,0.234071,-1.318990,0.987944,0.579708,0.673456
SportsMOT,V052,92,S_c,2457,1,0,1.000000,0.000000,-0.937936,1.000000,0.226412,0.900916
SportsMOT,V052,111,S_c,2458,0,0,1.000000,0.000000,-0.792048,1.000000,0.226412,0.951071
SportsMOT,V052,120,S_c,2459,5,0,0.462500,0.000000,-1.478151,0.995070,0.226412,0.542018
SportsMOT,V052,128,S_r,2459,4,0,0.387734,0.379176,-0.412319,0.993150,0.797590,0.996269
SportsMOT,V052,128,S_r,2429,5,0,0.164968,0.655803,-0.412319,0.961278,0.991335,0.996269
SportsMOT,V052,131,S_r,2459,5,0,0.080955,0.458094,-0.460951,0.843749,0.885118,0.994951
SportsMOT,V052,137,S_c,2461,5,0,0.229992,0.000000,-1.634136,0.980528,0.226412,0.407550
SportsMOT,V052,142,S_r,2461,4,0,0.274291,0.501593,-0.832411,0.986433,0.921673,0.939348
SportsMOT,V052,142,S_r,2429,5,0,0.034144,0.357562,-0.832411,0.469521,0.770202,0.939348
SportsMOT,V052,145,S_h,2460,5,0,0.391965,0.248573,-0.827016,0.993306,0.603883,0.940941
SportsMOT,V052,236,S_r,2411,7,0,0.454611,0.355766,0.032590,0.994917,0.767858,0.999721
SportsMOT,V052,237,S_c,2463,6,0,0.562851,0.022803,-1.316023,0.996381,0.257496,0.675647
SportsMOT,V052,241,S_h,2415,5,0,0.483920,0.004110,-1.136220,0.995424,0.233121,0.798294
SportsMOT,V052,252,S_c,2465,4,0,0.375726,0.023091,-1.527518,0.992719,0.257846,0.499882
SportsMOT,V052,252,S_h,2461,7,0,0.144108,0.112111,-1.540856,0.948517,0.379393,0.488310
SportsMOT,V052,283,S_c,2466,6,0,0.541460,0.181160,-0.794611,0.996168,0.490286,0.950325
SportsMOT,V052,286,S_r,2418,6,0,0.181826,0.377094,-1.065224,0.968386,0.795073,0.839491
SportsMOT,V052,286,S_r,2466,8,0,0.077466,0.298390,-1.065224,0.831398,0.685114,0.839491
SportsMOT,V052,376,S_r,2465,5,0,0.357221,0.416084,-0.226694,0.992000,0.841768,0.998755
SportsMOT,V052,376,S_r,2466,7,0,0.427878,0.565945,0.038569,0.994326,0.961985,0.999726
SportsMOT,V052,377,S_c,2468,4,0,0.629236,0.000000,-1.109898,0.996943,0.226412,0.814490
SportsMOT,V052,377,S_c,2467,8,0,0.845241,0.079937,-0.763444,0.997903,0.331759,0.958277
SportsMOT,V052,387,S_h,2461,7,0,0.191937,0.114845,-1.470887,0.971792,0.383680,0.548323
SportsMOT,V052,389,S_h,2415,5,0,0.169816,0.134139,-1.394757,0.963499,0.414125,0.612563
SportsMOT,V052,391,S_h,2465,4,0,0.308497,0.424647,-0.916425,0.989319,0.851259,0.909601
SportsMOT,V052,399,S_c,2469,10,0,1.000000,0.000000,-0.918038,1.000000,0.226412,0.908974
SportsMOT,V052,436,S_r,2470,5,0,0.394005,0.499016,-0.364022,0.993387,0.919739,0.997185
SportsMOT,V052,462,S_r,2467,6,0,0.251774,0.615902,-0.366706,0.983882,0.981709,0.997152
SportsMOT,V052,462,S_r,2418,8,0,0.150624,0.614994,-0.366706,0.953064,0.981443,0.997152
SportsMOT,V052,509,S_r,2457,0,0,0.110902,0.773459,-0.134777,0.912845,0.999704,0.999323
SportsMOT,V052,513,S_r,2458,0,0,0.042134,0.465223,-0.768572,0.581423,0.891774,0.957081
SportsMOT,V052,526,S_r,2470,4,0,0.577385,0.226992,-0.212644,0.996515,0.567803,0.998877
SportsMOT,V052,531,S_h,2452,5,0,0.958347,0.000000,-0.577757,0.998305,0.226412,0.988300
SportsMOT,V052,532,S_c,2483,3,0,1.000000,0.000000,-0.700808,1.000000,0.226412,0.971304
SportsMOT,V052,532,S_c,2482,4,0,0.836061,0.000000,-0.864747,0.997874,0.226412,0.928625
SportsMOT,V053,43,S_r,2484,3,0,0.504160,0.067176,-0.428664,0.995714,0.314036,0.995881
SportsMOT,V053,43,S_h,2490,6,0,0.849197,0.000000,-0.551263,0.997915,0.226412,0.990602
SportsMOT,V053,44,S_c,2497,1,0,1.000000,0.000000,-0.215205,1.000000,0.226412,0.998856
SportsMOT,V053,46,S_h,2489,6,0,0.456301,0.000000,-1.501524,0.994952,0.226412,0.522246
SportsMOT,V053,48,S_c,2513,3,0,0.799846,0.000000,-0.758365,0.997725,0.226412,0.959482
SportsMOT,V053,49,S_c,2520,4,0,0.943468,0.000000,-0.677592,0.998261,0.226412,0.975136
SportsMOT,V053,49,S_c,2522,6,0,1.000000,0.000000,-0.621061,1.000000,0.226412,0.983477
SportsMOT,V053,49,S_c,2518,8,0,1.000000,0.000000,-0.621061,1.000000,0.226412,0.983477
SportsMOT,V053,49,S_c,2519,9,0,1.000000,0.000000,-0.621061,1.000000,0.226412,0.983477
SportsMOT,V053,50,S_r,2520,3,0,0.350864,0.635665,-0.051724,0.991730,0.986917,0.999599
SportsMOT,V053,50,S_c,2526,4,0,0.744497,0.217250,-0.051724,0.997518,0.551435,0.999599
SportsMOT,V053,50,S_h,2486,5,0,1.000000,0.000000,-0.741837,1.000000,0.226412,0.963268
SportsMOT,V053,51,S_r,2526,3,0,0.330144,0.415545,-0.254311,0.990649,0.841194,0.998518
SportsMOT,V053,53,S_r,2486,4,0,0.412451,0.000000,-1.223151,0.993951,0.226412,0.742071
SportsMOT,V053,53,S_h,2513,6,0,0.669611,0.000000,-0.965991,0.997195,0.226412,0.888810
SportsMOT,V053,54,S_c,2539,2,0,1.000000,0.000000,-0.663973,1.000000,0.226412,0.977313
SportsMOT,V053,55,S_c,2543,3,0,0.685400,0.000000,-1.156463,0.997270,0.226412,0.785550
SportsMOT,V053,56,S_c,2545,5,0,0.940017,0.000000,-0.989900,0.998246,0.226412,0.877749
SportsMOT,V053,58,S_r,2486,3,0,0.237735,0.363821,-0.398444,0.981893,0.778293,0.996549
SportsMOT,V053,58,S_r,2545,4,0,0.539796,0.402760,-0.730372,0.996147,0.826264,0.965709
SportsMOT,V053,59,S_c,2546,5,0,1.000000,0.000000,-0.697959,1.000000,0.226412,0.971810
SportsMOT,V053,61,S_h,2522,6,0,0.205964,0.000000,-1.567625,0.975603,0.226412,0.465043
SportsMOT,V053,65,S_h,2543,3,0,0.287881,0.000000,-1.644382,0.987696,0.226412,0.398865
SportsMOT,V053,66,S_r,2529,9,0,0.349755,0.561837,-0.136956,0.991674,0.959894,0.999316
SportsMOT,V053,67,S_h,2486,5,0,0.252031,0.449399,-0.331887,0.983917,0.876831,0.997657
SportsMOT,V053,67,S_c,2547,10,0,0.754835,0.161687,-1.014410,0.997555,0.458206,0.865743
SportsMOT,V053,70,S_h,2484,3,0,0.210584,0.000000,-1.774624,0.976674,0.226412,0.283942
SportsMOT,V053,72,S_r,2486,4,0,0.045221,0.495884,-0.669231,0.617225,0.917338,0.976469
SportsMOT,V053,72,S_h,2543,5,0,0.544711,0.363263,-0.821975,0.996202,0.777584,0.942523
SportsMOT,V053,89,S_c,2548,2,0,1.000000,0.000000,-0.907149,1.000000,0.226412,0.913189
SportsMOT,V053,95,S_c,2549,0,0,1.000000,0.000000,-0.854333,1.000000,0.226412,0.932228
SportsMOT,V053,97,S_c,2550,1,0,0.879074,0.000000,-1.068704,0.998036,0.226412,0.837663
SportsMOT,V053,98,S_h,2546,0,0,0.781022,0.051468,-0.419654,0.997646,0.293258,0.996080
SportsMOT,V053,101,S_h,2545,0,0,0.347893,0.234249,-1.061088,0.991594,0.580025,0.841754
SportsMOT,V053,104,S_c,2551,0,0,0.771291,0.000000,-1.110990,0.997604,0.226412,0.813848
SportsMOT,V053,113,S_r,2543,3,0,0.064590,0.442975,-0.837669,0.772305,0.870499,0.937743
SportsMOT,V053,113,S_r,2484,5,0,0.144848,0.509917,-0.837669,0.949080,0.927796,0.937743
SportsMOT,V053,130,S_c,2553,3,0,0.564423,0.000000,-1.339216,0.996391,0.226412,0.657868
SportsMOT,V053,232,S_r,2484,3,0,0.083781,0.519343,-0.805111,0.852848,0.934413,0.947488
SportsMOT,V053,232,S_r,2553,5,0,0.154473,0.301955,-1.162064,0.955502,0.690744,0.781982
SportsMOT,V054,40,S_r,2562,3,0,0.296536,0.315863,-0.387601,0.988429,0.711899,0.996760
SportsMOT,V054,40,S_r,2559,4,0,0.523456,0.235284,-0.944724,0.995952,0.581748,0.898005
SportsMOT,V054,41,S_c,2565,2,0,1.000000,0.000000,-0.862839,1.000000,0.226412,0.929299
SportsMOT,V054,43,S_r,2559,3,0,0.448431,0.483403,-0.566436,0.994784,0.907299,0.989354
SportsMOT,V054,43,S_h,2565,4,0,0.426472,0.075258,-0.566436,0.994292,0.325206,0.989354
SportsMOT,V054,44,S_r,2565,3,0,0.158775,0.370526,-0.470699,0.957991,0.786782,0.994615
SportsMOT,V054,44,S_c,2567,4,0,0.843196,0.000000,-0.997997,0.997894,0.226412,0.873789
SportsMOT,V054,45,S_c,2569,3,0,0.813226,0.000000,-0.234901,0.997776,0.226412,0.998689
SportsMOT,V054,45,S_h,2562,6,0,0.951873,0.046142,-0.001985,0.998284,0.286547,0.999679
SportsMOT,V054,46,S_c,2571,0,0,1.000000,0.000000,-0.591964,1.000000,0.226412,0.986805
SportsMOT,V054,46,S_c,2574,3,0,0.782698,0.000000,-0.809267,0.997653,0.226412,0.946285
SportsMOT,V054,46,S_c,2575,4,0,1.000000,0.000000,-0.591964,1.000000,0.226412,0.986805
SportsMOT,V054,46,S_h,2565,6,0,0.938746,0.000000,-0.278556,0.998244,0.226412,0.998284
SportsMOT,V054,47,S_r,2575,3,0,0.148997,0.198433,-0.508532,0.951986,0.519495,0.993116
SportsMOT,V054,47,S_c,2580,4,0,0.855962,0.000000,-0.174567,0.997944,0.226412,0.999112
SportsMOT,V054,47,S_h,2567,6,0,0.969470,0.000000,-0.881532,0.998339,0.226412,0.922852
SportsMOT,V054,48,S_r,2580,3,0,0.144040,0.204405,-0.522247,0.948462,0.529649,0.992365
SportsMOT,V054,48,S_c,2586,4,0,0.870692,0.000000,-0.160048,0.998012,0.226412,0.999200
SportsMOT,V054,48,S_h,2569,6,0,0.969260,0.000000,-0.886700,0.998338,0.226412,0.920913
SportsMOT,V054,49,S_c,2587,1,0,1.000000,0.000000,-0.052125,1.000000,0.226412,0.999593
SportsMOT,V054,49,S_r,2586,3,0,0.137120,0.204453,-0.658427,0.942966,0.529734,0.978173
SportsMOT,V054,49,S_c,2591,4,0,0.849630,0.000000,-0.202496,0.997919,0.226412,0.998938
SportsMOT,V054,49,S_h,2574,6,0,0.947875,0.000000,-0.915005,0.998277,0.226412,0.910164
SportsMOT,V054,50,S_c,2595,3,0,0.769962,0.000000,-0.230038,0.997601,0.226412,0.998734
SportsMOT,V054,50,S_h,2580,6,0,0.959809,0.000000,-0.040191,0.998306,0.226412,0.999618
SportsMOT,V054,50,S_h,2560,7,0,0.665571,0.000000,-0.334429,0.997179,0.226412,0.997624
SportsMOT,V054,51,S_c,2596,1,0,1.000000,0.000000,-0.195445,1.000000,0.226412,0.998987
SportsMOT,V054,51,S_c,2602,4,0,1.000000,0.000000,-0.195445,1.000000,0.226412,0.998987
SportsMOT,V054,51,S_h,2586,6,0,0.804555,0.000000,-0.661294,0.997748,0.226412,0.977729
SportsMOT,V054,51,S_c,2597,8,0,1.000000,0.000000,-0.195445,1.000000,0.226412,0.998987
SportsMOT,V054,52,S_h,2556,2,0,1.000000,0.000000,-0.772192,1.000000,0.226412,0.956144
SportsMOT,V054,52,S_h,2564,7,0,0.235004,0.000000,-1.537188,0.981453,0.226412,0.491494
SportsMOT,V054,53,S_c,2606,5,0,1.000000,0.000000,-0.809888,1.000000,0.226412,0.946105
SportsMOT,V054,53,S_h,2591,6,0,0.421782,0.000000,-1.388106,0.994168,0.226412,0.618074
SportsMOT,V054,56,S_c,2607,5,0,1.000000,0.000000,-0.770483,1.000000,0.226412,0.956576
SportsMOT,V054,56,S_c,2608,6,0,1.000000,0.000000,-0.770483,1.000000,0.226412,0.956576
SportsMOT,V054,57,S_h,2575,7,0,0.335016,0.000000,-1.625505,0.990918,0.226412,0.414854
SportsMOT,V054,59,S_h,2587,2,0,0.176945,0.402654,-0.999675,0.966562,0.826134,0.873018
SportsMOT,V054,60,S_h,2556,2,0,0.412306,0.273264,-0.678233,0.993948,0.644795,0.975056
SportsMOT,V054,62,S_h,2558,1,0,0.230604,0.069228,-1.480154,0.980653,0.316869,0.540294
SportsMOT,V054,65,S_h,2581,8,0,0.179072,0.000000,-1.785457,0.967378,0.226412,0.273233
SportsMOT,V054,67,S_h,2606,5,0,0.219660,0.062971,-1.607958,0.978606,0.308342,0.430100
SportsMOT,V054,68,S_h,2564,4,0,0.390434,0.395122,-0.967658,0.993250,0.817101,0.888024
SportsMOT,V054,69,S_h,2587,4,0,0.134002,0.370646,-1.085872,0.940269,0.786939,0.828309
SportsMOT,V054,94,S_c,2609,0,0,1.000000,0.000000,-0.967628,1.000000,0.226412,0.888044
SportsMOT,V054,135,S_r,2608,9,0,0.314626,0.422650,-0.288558,0.989721,0.849061,0.998177
SportsMOT,V054,136,S_c,2610,6,0,0.810583,0.000000,-1.124844,0.997766,0.226412,0.805288
