dataset,seq,frame,type,class,track_id,gt_id_new,old_hid,top1,top2,margin,no_box,cos_theta,r_v,v_obs_norm,sigma_norm,n_neighbor,geom_020
MOT17,V007,761,switch,S_h,478,84,477,0.0341,0.0245,0.0097,0,,,,0.0797,,0
MOT17,V007,762,switch,S_h,477,96,472,0.8858,0.0356,0.8502,0,,,,0.0686,,0
MOT17,V007,762,switch,S_h,479,98,478,0.3191,0.0277,0.2913,0,,,,0.0709,,0
MOT17,V007,764,switch,S_c,482,89,479,0.1671,0.0095,0.1576,0,,,,0.1414,,0
MOT17,V007,767,switch,S_h,478,96,477,0.5150,0.3598,0.1552,0,,,,0.0622,,1
MOT17,V007,780,switch,S_c,488,141,480,0.0190,0.0000,0.0190,0,,,,0.1414,,0
MOT17,V007,785,switch,S_c,490,84,478,0.3126,0.0000,0.3126,0,,,,0.1414,,0
MOT17,V007,785,switch,S_c,491,96,478,0.1784,0.0000,0.1784,0,,,,0.1414,,0
MOT17,V007,790,switch,S_h,482,98,479,0.7161,0.0916,0.6245,0,,,,0.0684,,0
MOT17,V007,794,switch,S_h,478,99,477,0.5016,0.0070,0.4945,0,,,,0.0659,,0
MOT17,V007,797,switch,S_h,482,99,478,0.6486,0.0000,0.6486,0,,,,0.0761,,0
MOT17,V007,798,switch,S_c,496,98,482,0.0000,0.0000,0.0000,0,,,,0.1414,,0
MOT17,V007,799,switch,S_h,479,99,482,0.7563,0.0124,0.7439,0,,,,0.0717,,0
MOT17,V007,800,switch,S_h,477,97,488,0.7133,0.1425,0.5708,0,,,,0.0633,,0
MOT17,V007,804,switch,S_h,488,97,477,0.8010,0.2912,0.5098,0,,,,0.0635,,0
MOT17,V007,805,switch,S_h,477,97,477,0.8392,0.2839,0.5553,0,,,,0.0599,,0
MOT17,V007,807,switch,S_r,453,71,456,0.9227,0.6483,0.2744,0,0.6806,1.052820,0.0234,0.0566,3.0,0
MOT17,V007,809,switch,S_r,479,98,496,0.8219,0.1330,0.6888,0,0.5943,2.515356,0.0403,0.0567,1.0,0
MOT17,V007,809,switch,S_h,496,101,498,0.6595,0.3010,0.3585,0,,,,0.0591,,0
MOT17,V007,810,switch,S_r,456,71,453,0.7463,0.6167,0.1296,0,-0.9949,14.616832,0.0052,0.0595,2.0,1
MOT17,V007,816,switch,S_h,498,99,479,0.4809,0.0000,0.4809,0,,,,0.0705,,0
MOT17,V007,824,switch,S_h,482,110,493,0.7098,0.2645,0.4453,0,,,,0.0618,,0
MOT17,V007,834,switch,S_h,488,110,482,0.5659,0.0000,0.5659,0,,,,0.0530,,0
MOT17,V008,420,switch,S_r,505,48,504,0.6876,0.5546,0.1330,0,,,0.0476,0.0579,1.0,1
MOT17,V008,422,switch,S_c,506,49,505,0.3858,0.0000,0.3858,0,,,,0.1414,,0
MOT17,V008,443,switch,S_r,509,124,510,0.8534,0.0000,0.8534,0,0.9989,1.173562,0.0771,0.0542,1.0,0
MOT17,V008,444,switch,S_h,505,49,506,0.0000,0.0000,0.0000,0,,,,0.0785,,0
MOT17,V008,445,switch,S_c,513,48,505,0.2978,0.0000,0.2978,0,,,,0.1414,,0
MOT17,V008,447,switch,S_h,510,124,509,0.7132,0.0000,0.7132,0,,,,0.0769,,0
MOT17,V008,463,switch,S_r,505,48,513,0.5029,0.4843,0.0186,0,0.9988,5.046306,0.1432,0.0542,3.0,1
MOT17,V008,522,switch,S_r,511,54,508,0.7966,0.1367,0.6599,0,0.6829,1.614570,0.0132,0.0635,1.0,0
MOT17,V008,530,switch,S_h,508,54,508,0.3961,0.0198,0.3763,0,,,,0.0786,,0
MOT17,V008,558,switch,S_r,511,60,520,0.3269,0.3129,0.0140,0,-0.9996,1.808620,0.0879,0.0689,3.0,1
MOT17,V008,561,switch,S_h,514,52,511,0.3779,0.0807,0.2972,0,,,,0.0546,,0
MOT17,V008,589,switch,S_h,514,53,512,0.6274,0.1862,0.4412,0,,,,0.0790,,0
MOT17,V008,593,switch,S_h,512,54,508,0.8314,0.1790,0.6524,0,,,,0.0804,,0
MOT17,V008,602,switch,S_h,508,54,512,0.8077,0.1303,0.6774,0,,,,0.0735,,0
MOT17,V008,733,switch,S_h,543,136,542,0.5584,0.0000,0.5584,0,,,,0.1414,,0
MOT17,V008,754,switch,S_h,524,83,540,0.7492,0.0867,0.6625,0,,,,0.0727,,0
MOT17,V008,755,switch,S_c,550,89,549,0.0389,0.0001,0.0388,0,,,,0.1414,,0
MOT17,V008,761,switch,S_h,549,84,548,0.0341,0.0245,0.0097,0,,,,0.0797,,0
MOT17,V008,762,switch,S_h,548,96,543,0.8858,0.0356,0.8502,0,,,,0.0686,,0
MOT17,V008,762,switch,S_h,550,98,549,0.3191,0.0277,0.2913,0,,,,0.0709,,0
MOT17,V008,764,switch,S_c,553,89,550,0.1671,0.0095,0.1576,0,,,,0.1414,,0
MOT17,V008,767,switch,S_h,549,96,548,0.5150,0.3598,0.1552,0,,,,0.0622,,1
MOT17,V008,780,switch,S_c,559,141,551,0.0190,0.0000,0.0190,0,,,,0.1414,,0
MOT17,V008,785,switch,S_c,561,84,549,0.3126,0.0000,0.3126,0,,,,0.1414,,0
MOT17,V008,785,switch,S_c,562,96,549,0.1784,0.0000,0.1784,0,,,,0.1414,,0
MOT17,V008,790,switch,S_h,553,98,550,0.7161,0.0916,0.6245,0,,,,0.0684,,0
MOT17,V008,794,switch,S_h,549,99,548,0.5016,0.0070,0.4945,0,,,,0.0659,,0
MOT17,V008,797,switch,S_h,553,99,549,0.6486,0.0000,0.6486,0,,,,0.0761,,0
MOT17,V008,798,switch,S_c,567,98,553,0.0000,0.0000,0.0000,0,,,,0.1414,,0
MOT17,V008,799,switch,S_h,550,99,553,0.7563,0.0124,0.7439,0,,,,0.0717,,0
MOT17,V008,800,switch,S_h,548,97,559,0.7133,0.1425,0.5708,0,,,,0.0633,,0
MOT17,V008,804,switch,S_h,559,97,548,0.8010,0.2912,0.5098,0,,,,0.0635,,0
MOT17,V008,805,switch,S_h,548,97,548,0.8392,0.2839,0.5553,0,,,,0.0599,,0
MOT17,V008,807,switch,S_r,524,71,527,0.9227,0.6483,0.2744,0,0.6806,1.052820,0.0234,0.0566,3.0,0
MOT17,V008,809,switch,S_r,550,98,567,0.8219,0.1330,0.6888,0,0.5943,2.515356,0.0403,0.0567,1.0,0
MOT17,V008,809,switch,S_h,567,101,569,0.6595,0.3010,0.3585,0,,,,0.0591,,0
MOT17,V008,810,switch,S_r,527,71,524,0.7463,0.6167,0.1296,0,-0.9949,14.616832,0.0052,0.0595,2.0,1
MOT17,V008,816,switch,S_h,569,99,550,0.4809,0.0000,0.4809,0,,,,0.0705,,0
MOT17,V008,824,switch,S_h,553,110,564,0.7098,0.2645,0.4453,0,,,,0.0618,,0
MOT17,V008,834,switch,S_h,559,110,553,0.5659,0.0000,0.5659,0,,,,0.0530,,0
MOT17,V009,420,switch,S_r,576,48,575,0.6876,0.5546,0.1330,0,,,0.0476,0.0579,1.0,1
MOT17,V009,422,switch,S_c,577,49,576,0.3858,0.0000,0.3858,0,,,,0.1414,,0
MOT17,V009,443,switch,S_r,580,124,581,0.8534,0.0000,0.8534,0,0.9989,1.173562,0.0771,0.0542,1.0,0
MOT17,V009,444,switch,S_h,576,49,577,0.0000,0.0000,0.0000,0,,,,0.0785,,0
MOT17,V009,445,switch,S_c,584,48,576,0.2978,0.0000,0.2978,0,,,,0.1414,,0
MOT17,V009,447,switch,S_h,581,124,580,0.7132,0.0000,0.7132,0,,,,0.0769,,0
MOT17,V009,463,switch,S_r,576,48,584,0.5029,0.4843,0.0186,0,0.9988,5.046306,0.1432,0.0542,3.0,1
MOT17,V009,522,switch,S_r,582,54,579,0.7966,0.1367,0.6599,0,0.6829,1.614570,0.0132,0.0635,1.0,0
MOT17,V009,530,switch,S_h,579,54,579,0.3961,0.0198,0.3763,0,,,,0.0786,,0
MOT17,V009,558,switch,S_r,582,60,591,0.3269,0.3129,0.0140,0,-0.9996,1.808620,0.0879,0.0689,3.0,1
MOT17,V009,561,switch,S_h,585,52,582,0.3779,0.0807,0.2972,0,,,,0.0546,,0
MOT17,V009,589,switch,S_h,585,53,583,0.6274,0.1862,0.4412,0,,,,0.0790,,0
MOT17,V009,593,switch,S_h,583,54,579,0.8314,0.1790,0.6524,0,,,,0.0804,,0
MOT17,V009,602,switch,S_h,579,54,583,0.8077,0.1303,0.6774,0,,,,0.0735,,0
MOT17,V009,733,switch,S_h,614,136,613,0.5584,0.0000,0.5584,0,,,,0.1414,,0
MOT17,V009,754,switch,S_h,595,83,611,0.7492,0.0867,0.6625,0,,,,0.0727,,0
MOT17,V009,755,switch,S_c,621,89,620,0.0389,0.0001,0.0388,0,,,,0.1414,,0
MOT17,V009,761,switch,S_h,620,84,619,0.0341,0.0245,0.0097,0,,,,0.0797,,0
MOT17,V009,762,switch,S_h,619,96,614,0.8858,0.0356,0.8502,0,,,,0.0686,,0
MOT17,V009,762,switch,S_h,621,98,620,0.3191,0.0277,0.2913,0,,,,0.0709,,0
MOT17,V009,764,switch,S_c,624,89,621,0.1671,0.0095,0.1576,0,,,,0.1414,,0
MOT17,V009,767,switch,S_h,620,96,619,0.5150,0.3598,0.1552,0,,,,0.0622,,1
MOT17,V009,780,switch,S_c,630,141,622,0.0190,0.0000,0.0190,0,,,,0.1414,,0
MOT17,V009,785,switch,S_c,632,84,620,0.3126,0.0000,0.3126,0,,,,0.1414,,0
MOT17,V009,785,switch,S_c,633,96,620,0.1784,0.0000,0.1784,0,,,,0.1414,,0
MOT17,V009,790,switch,S_h,624,98,621,0.7161,0.0916,0.6245,0,,,,0.0684,,0
MOT17,V009,794,switch,S_h,620,99,619,0.5016,0.0070,0.4945,0,,,,0.0659,,0
MOT17,V009,797,switch,S_h,624,99,620,0.6486,0.0000,0.6486,0,,,,0.0761,,0
MOT17,V009,798,switch,S_c,638,98,624,0.0000,0.0000,0.0000,0,,,,0.1414,,0
MOT17,V009,799,switch,S_h,621,99,624,0.7563,0.0124,0.7439,0,,,,0.0717,,0
MOT17,V009,800,switch,S_h,619,97,630,0.7133,0.1425,0.5708,0,,,,0.0633,,0
MOT17,V009,804,switch,S_h,630,97,619,0.8010,0.2912,0.5098,0,,,,0.0635,,0
MOT17,V009,805,switch,S_h,619,97,619,0.8392,0.2839,0.5553,0,,,,0.0599,,0
MOT17,V009,807,switch,S_r,595,71,598,0.9227,0.6483,0.2744,0,0.6806,1.052820,0.0234,0.0566,3.0,0
MOT17,V009,809,switch,S_r,621,98,638,0.8219,0.1330,0.6888,0,0.5943,2.515356,0.0403,0.0567,1.0,0
MOT17,V009,809,switch,S_h,638,101,640,0.6595,0.3010,0.3585,0,,,,0.0591,,0
MOT17,V009,810,switch,S_r,598,71,595,0.7463,0.6167,0.1296,0,-0.9949,14.616832,0.0052,0.0595,2.0,1
MOT17,V009,816,switch,S_h,640,99,621,0.4809,0.0000,0.4809,0,,,,0.0705,,0
MOT17,V009,824,switch,S_h,624,110,635,0.7098,0.2645,0.4453,0,,,,0.0618,,0
MOT17,V009,834,switch,S_h,630,110,624,0.5659,0.0000,0.5659,0,,,,0.0530,,0
MOT17,V010,281,switch,S_r,651,2,653,0.8817,0.2629,0.6188,0,-0.0272,1.692336,0.0306,0.0584,3.0,0
MOT17,V010,281,switch,S_h,653,7,651,0.4399,0.4181,0.0217,0,,,,0.0529,,1
MOT17,V010,294,switch,S_r,651,1,652,0.9623,0.5572,0.4052,0,0.8448,1.255069,0.0200,0.0577,5.0,0
MOT17,V010,296,switch,S_c,656,2,651,0.4771,0.3117,0.1654,0,,,,0.1414,,1
MOT17,V010,317,switch,S_r,653,29,643,0.9904,0.6167,0.3737,0,0.8845,1.409362,0.0015,0.0572,4.0,0
MOT17,V010,318,switch,S_h,643,7,653,0.3979,0.3559,0.0420,0,,,,0.0784,,1
MOT17,V010,360,switch,S_h,653,11,652,0.7155,0.0578,0.6577,0,,,,0.0761,,0
MOT17,V010,366,switch,S_c,660,29,653,0.5548,0.2781,0.2767,0,,,,0.1414,,0
MOT17,V010,401,switch,S_r,651,29,653,0.9849,0.5141,0.4708,0,0.9993,1.083476,0.0250,0.0577,3.0,0
MOT17,V010,419,switch,S_h,643,1,651,0.6332,0.1651,0.4681,0,,,,0.0690,,0
MOT17,V010,446,switch,S_h,651,12,650,0.4700,0.3502,0.1198,0,,,,0.0592,,1
MOT17,V010,454,switch,S_r,650,12,651,0.7490,0.3993,0.3498,0,0.9998,2.557408,0.0313,0.0550,4.0,0
MOT17,V010,454,switch,S_r,651,15,650,0.9448,0.4636,0.4812,0,0.9511,1.240717,0.0197,0.0571,4.0,0
MOT17,V010,460,switch,S_r,645,11,653,0.8116,0.3572,0.4544,0,0.7842,1.497426,0.0708,0.0562,3.0,0
MOT17,V010,464,switch,S_c,664,13,645,0.6424,0.0958,0.5466,0,,,,0.1414,,0
MOT17,V010,465,switch,S_h,653,11,645,0.5848,0.1671,0.4177,0,,,,0.0707,,0
MOT17,V010,491,switch,S_r,643,13,664,0.9708,0.1762,0.7946,0,0.9781,1.853005,0.0103,0.0572,1.0,0
MOT17,V010,498,switch,S_r,662,14,649,0.9471,0.2047,0.7424,0,0.9997,1.379472,0.0335,0.0573,2.0,0
MOT17,V010,498,switch,S_h,649,17,662,0.4035,0.3318,0.0717,0,,,,0.0797,,1
MOT17,V010,502,switch,S_r,649,15,651,0.9271,0.2871,0.6401,0,-0.5444,2.269989,0.0038,0.0551,2.0,0
MOT17,V010,504,switch,S_h,651,17,649,0.3613,0.2543,0.1070,0,,,,0.0749,,1
MOT17,V011,281,switch,S_r,676,2,678,0.8817,0.2629,0.6188,0,-0.0272,1.692336,0.0306,0.0584,3.0,0
MOT17,V011,281,switch,S_h,678,7,676,0.4399,0.4181,0.0217,0,,,,0.0529,,1
MOT17,V011,294,switch,S_r,676,1,677,0.9623,0.5572,0.4052,0,0.8448,1.255069,0.0200,0.0577,5.0,0
MOT17,V011,296,switch,S_c,681,2,676,0.4771,0.3117,0.1654,0,,,,0.1414,,1
MOT17,V011,317,switch,S_r,678,29,668,0.9904,0.6167,0.3737,0,0.8845,1.409362,0.0015,0.0572,4.0,0
MOT17,V011,318,switch,S_h,668,7,678,0.3979,0.3559,0.0420,0,,,,0.0784,,1
MOT17,V011,360,switch,S_h,678,11,677,0.7155,0.0578,0.6577,0,,,,0.0761,,0
MOT17,V011,366,switch,S_c,685,29,678,0.5548,0.2781,0.2767,0,,,,0.1414,,0
MOT17,V011,401,switch,S_r,676,29,678,0.9849,0.5141,0.4708,0,0.9993,1.083476,0.0250,0.0577,3.0,0
MOT17,V011,419,switch,S_h,668,1,676,0.6332,0.1651,0.4681,0,,,,0.0690,,0
MOT17,V011,446,switch,S_h,676,12,675,0.4700,0.3502,0.1198,0,,,,0.0592,,1
MOT17,V011,454,switch,S_r,675,12,676,0.7490,0.3993,0.3498,0,0.9998,2.557408,0.0313,0.0550,4.0,0
MOT17,V011,454,switch,S_r,676,15,675,0.9448,0.4636,0.4812,0,0.9511,1.240717,0.0197,0.0571,4.0,0
MOT17,V011,460,switch,S_r,670,11,678,0.8116,0.3572,0.4544,0,0.7842,1.497426,0.0708,0.0562,3.0,0
MOT17,V011,464,switch,S_c,689,13,670,0.6424,0.0958,0.5466,0,,,,0.1414,,0
MOT17,V011,465,switch,S_h,678,11,670,0.5848,0.1671,0.4177,0,,,,0.0707,,0
MOT17,V011,491,switch,S_r,668,13,689,0.9708,0.1762,0.7946,0,0.9781,1.853005,0.0103,0.0572,1.0,0
MOT17,V011,498,switch,S_r,687,14,674,0.9471,0.2047,0.7424,0,0.9997,1.379472,0.0335,0.0573,2.0,0
MOT17,V011,498,switch,S_h,674,17,687,0.4035,0.3318,0.0717,0,,,,0.0797,,1
MOT17,V011,502,switch,S_r,674,15,676,0.9271,0.2871,0.6401,0,-0.5444,2.269989,0.0038,0.0551,2.0,0
MOT17,V011,504,switch,S_h,676,17,674,0.3613,0.2543,0.1070,0,,,,0.0749,,1
MOT17,V012,281,switch,S_r,701,2,703,0.8817,0.2629,0.6188,0,-0.0272,1.692336,0.0306,0.0584,3.0,0
MOT17,V012,281,switch,S_h,703,7,701,0.4399,0.4181,0.0217,0,,,,0.0529,,1
MOT17,V012,294,switch,S_r,701,1,702,0.9623,0.5572,0.4052,0,0.8448,1.255069,0.0200,0.0577,5.0,0
MOT17,V012,296,switch,S_c,706,2,701,0.4771,0.3117,0.1654,0,,,,0.1414,,1
MOT17,V012,317,switch,S_r,703,29,693,0.9904,0.6167,0.3737,0,0.8845,1.409362,0.0015,0.0572,4.0,0
MOT17,V012,318,switch,S_h,693,7,703,0.3979,0.3559,0.0420,0,,,,0.0784,,1
MOT17,V012,360,switch,S_h,703,11,702,0.7155,0.0578,0.6577,0,,,,0.0761,,0
MOT17,V012,366,switch,S_c,710,29,703,0.5548,0.2781,0.2767,0,,,,0.1414,,0
MOT17,V012,401,switch,S_r,701,29,703,0.9849,0.5141,0.4708,0,0.9993,1.083476,0.0250,0.0577,3.0,0
MOT17,V012,419,switch,S_h,693,1,701,0.6332,0.1651,0.4681,0,,,,0.0690,,0
MOT17,V012,446,switch,S_h,701,12,700,0.4700,0.3502,0.1198,0,,,,0.0592,,1
MOT17,V012,454,switch,S_r,700,12,701,0.7490,0.3993,0.3498,0,0.9998,2.557408,0.0313,0.0550,4.0,0
MOT17,V012,454,switch,S_r,701,15,700,0.9448,0.4636,0.4812,0,0.9511,1.240717,0.0197,0.0571,4.0,0
MOT17,V012,460,switch,S_r,695,11,703,0.8116,0.3572,0.4544,0,0.7842,1.497426,0.0708,0.0562,3.0,0
MOT17,V012,464,switch,S_c,714,13,695,0.6424,0.0958,0.5466,0,,,,0.1414,,0
MOT17,V012,465,switch,S_h,703,11,695,0.5848,0.1671,0.4177,0,,,,0.0707,,0
MOT17,V012,491,switch,S_r,693,13,714,0.9708,0.1762,0.7946,0,0.9781,1.853005,0.0103,0.0572,1.0,0
MOT17,V012,498,switch,S_r,712,14,699,0.9471,0.2047,0.7424,0,0.9997,1.379472,0.0335,0.0573,2.0,0
MOT17,V012,498,switch,S_h,699,17,712,0.4035,0.3318,0.0717,0,,,,0.0797,,1
MOT17,V012,502,switch,S_r,699,15,701,0.9271,0.2871,0.6401,0,-0.5444,2.269989,0.0038,0.0551,2.0,0
MOT17,V012,504,switch,S_h,701,17,699,0.3613,0.2543,0.1070,0,,,,0.0749,,1
MOT17,V013,345,switch,S_r,737,31,735,0.4781,0.1812,0.2969,0,0.5303,3.537710,0.0354,0.0588,1.0,0
MOT17,V013,355,switch,S_r,737,23,729,0.6193,0.5326,0.0867,0,0.8463,4.949298,0.1442,0.0581,2.0,1
MOT17,V013,355,switch,S_r,729,32,737,0.7173,0.2628,0.4545,0,0.3455,1.733386,0.0562,0.0589,2.0,0
MOT17,V013,358,switch,S_c,738,56,733,0.0039,0.0000,0.0039,0,,,,0.1414,,0
MOT17,V013,379,switch,S_c,740,23,737,0.0651,0.0000,0.0651,0,,,,0.1414,,0
MOT17,V013,380,switch,S_c,741,34,731,0.3037,0.1115,0.1922,0,,,,0.1414,,0
MOT17,V013,390,switch,S_r,729,31,737,0.9015,0.7274,0.1741,0,0.7563,4.063520,0.0173,0.0575,3.0,1
MOT17,V013,398,switch,S_h,737,32,729,0.1665,0.0136,0.1528,0,,,,0.0972,,0
MOT17,V013,423,switch,S_c,745,31,729,0.0838,0.0000,0.0838,0,,,,0.1414,,0
MOT17,V013,430,switch,S_c,747,57,739,0.1518,0.0000,0.1518,0,,,,0.1414,,0
MOT17,V013,434,switch,S_r,738,71,739,0.8240,0.1681,0.6559,0,0.6497,3.162278,0.0127,0.0591,1.0,0
MOT17,V013,447,switch,S_r,735,56,738,0.8072,0.0105,0.7967,0,0.9981,1.699968,0.0854,0.0582,1.0,0
MOT17,V013,458,switch,S_c,749,59,735,0.2017,0.1120,0.0896,0,,,,0.1414,,0
MOT17,V013,471,switch,S_c,750,57,747,0.1476,0.0000,0.1476,0,,,,0.1414,,0
MOT17,V013,533,switch,S_r,751,48,752,0.6529,0.1073,0.5456,0,0.8789,2.526419,0.1032,0.0612,1.0,0
MOT17,V013,542,switch,S_r,753,46,751,0.8674,0.1580,0.7094,0,-0.0062,1.634792,0.0293,0.0546,1.0,0
MOT17,V013,561,switch,S_c,759,47,753,0.1557,0.0200,0.1357,0,,,,0.1414,,0
MOT17,V013,562,switch,S_r,754,68,755,0.5901,0.1246,0.4655,0,0.4735,2.648231,0.1236,0.0561,2.0,0
MOT17,V013,563,switch,S_h,755,67,756,0.4592,0.4563,0.0029,0,,,,0.0624,,1
MOT17,V013,563,switch,S_r,749,72,754,0.7601,0.0299,0.7302,0,0.7194,1.162826,0.0740,0.0586,1.0,0
MOT17,V013,567,switch,S_h,756,66,758,0.6428,0.2480,0.3947,0,,,,0.0566,,0
MOT17,V013,567,switch,S_r,754,67,755,0.6557,0.4474,0.2083,0,-0.7600,2.434310,0.0265,0.0576,1.0,0
MOT17,V013,569,switch,S_r,755,66,756,0.7276,0.6065,0.1211,0,0.8920,9.628389,0.0079,0.0551,3.0,1
MOT17,V013,569,switch,S_c,760,68,754,0.2458,0.0975,0.1483,0,,,,0.1414,,0
MOT17,V013,571,switch,S_c,761,73,749,0.1472,0.0000,0.1472,0,,,,0.1414,,0
MOT17,V013,617,switch,S_r,754,66,755,0.8726,0.1000,0.7727,0,0.7147,1.104200,0.0336,0.0549,2.0,0
MOT17,V013,654,switch,S_h,742,50,744,0.5661,0.0658,0.5003,0,,,,0.0653,,0
MOT17,V014,345,switch,S_r,781,31,779,0.4781,0.1812,0.2969,0,0.5303,3.537710,0.0354,0.0588,1.0,0
MOT17,V014,355,switch,S_r,781,23,773,0.6193,0.5326,0.0867,0,0.8463,4.949298,0.1442,0.0581,2.0,1
MOT17,V014,355,switch,S_r,773,32,781,0.7173,0.2628,0.4545,0,0.3455,1.733386,0.0562,0.0589,2.0,0
MOT17,V014,358,switch,S_c,782,56,777,0.0039,0.0000,0.0039,0,,,,0.1414,,0
MOT17,V014,379,switch,S_c,784,23,781,0.0651,0.0000,0.0651,0,,,,0.1414,,0
MOT17,V014,380,switch,S_c,785,34,775,0.3037,0.1115,0.1922,0,,,,0.1414,,0
MOT17,V014,390,switch,S_r,773,31,781,0.9015,0.7274,0.1741,0,0.7563,4.063520,0.0173,0.0575,3.0,1
MOT17,V014,398,switch,S_h,781,32,773,0.1665,0.0136,0.1528,0,,,,0.0972,,0
MOT17,V014,423,switch,S_c,789,31,773,0.0838,0.0000,0.0838,0,,,,0.1414,,0
MOT17,V014,430,switch,S_c,791,57,783,0.1518,0.0000,0.1518,0,,,,0.1414,,0
MOT17,V014,434,switch,S_r,782,71,783,0.8240,0.1681,0.6559,0,0.6497,3.162278,0.0127,0.0591,1.0,0
MOT17,V014,447,switch,S_r,779,56,782,0.8072,0.0105,0.7967,0,0.9981,1.699968,0.0854,0.0582,1.0,0
MOT17,V014,458,switch,S_c,793,59,779,0.2017,0.1120,0.0896,0,,,,0.1414,,0
MOT17,V014,471,switch,S_c,794,57,791,0.1476,0.0000,0.1476,0,,,,0.1414,,0
MOT17,V014,533,switch,S_r,795,48,796,0.6529,0.1073,0.5456,0,0.8789,2.526419,0.1032,0.0612,1.0,0
MOT17,V014,542,switch,S_r,797,46,795,0.8674,0.1580,0.7094,0,-0.0062,1.634792,0.0293,0.0546,1.0,0
MOT17,V014,561,switch,S_c,803,47,797,0.1557,0.0200,0.1357,0,,,,0.1414,,0
MOT17,V014,562,switch,S_r,798,68,799,0.5901,0.1246,0.4655,0,0.4735,2.648231,0.1236,0.0561,2.0,0
MOT17,V014,563,switch,S_h,799,67,800,0.4592,0.4563,0.0029,0,,,,0.0624,,1
MOT17,V014,563,switch,S_r,793,72,798,0.7601,0.0299,0.7302,0,0.7194,1.162826,0.0740,0.0586,1.0,0
MOT17,V014,567,switch,S_h,800,66,802,0.6428,0.2480,0.3947,0,,,,0.0566,,0
MOT17,V014,567,switch,S_r,798,67,799,0.6557,0.4474,0.2083,0,-0.7600,2.434310,0.0265,0.0576,1.0,0
MOT17,V014,569,switch,S_r,799,66,800,0.7276,0.6065,0.1211,0,0.8920,9.628389,0.0079,0.0551,3.0,1
MOT17,V014,569,switch,S_c,804,68,798,0.2458,0.0975,0.1483,0,,,,0.1414,,0
MOT17,V014,571,switch,S_c,805,73,793,0.1472,0.0000,0.1472,0,,,,0.1414,,0
MOT17,V014,617,switch,S_r,798,66,799,0.8726,0.1000,0.7727,0,0.7147,1.104200,0.0336,0.0549,2.0,0
MOT17,V014,654,switch,S_h,786,50,788,0.5661,0.0658,0.5003,0,,,,0.0653,,0
MOT17,V015,345,switch,S_r,825,31,823,0.4781,0.1812,0.2969,0,0.5303,3.537710,0.0354,0.0588,1.0,0
MOT17,V015,355,switch,S_r,825,23,817,0.6193,0.5326,0.0867,0,0.8463,4.949298,0.1442,0.0581,2.0,1
MOT17,V015,355,switch,S_r,817,32,825,0.7173,0.2628,0.4545,0,0.3455,1.733386,0.0562,0.0589,2.0,0
MOT17,V015,358,switch,S_c,826,56,821,0.0039,0.0000,0.0039,0,,,,0.1414,,0
MOT17,V015,379,switch,S_c,828,23,825,0.0651,0.0000,0.0651,0,,,,0.1414,,0
MOT17,V015,380,switch,S_c,829,34,819,0.3037,0.1115,0.1922,0,,,,0.1414,,0
MOT17,V015,390,switch,S_r,817,31,825,0.9015,0.7274,0.1741,0,0.7563,4.063520,0.0173,0.0575,3.0,1
MOT17,V015,398,switch,S_h,825,32,817,0.1665,0.0136,0.1528,0,,,,0.0972,,0
MOT17,V015,423,switch,S_c,833,31,817,0.0838,0.0000,0.0838,0,,,,0.1414,,0
MOT17,V015,430,switch,S_c,835,57,827,0.1518,0.0000,0.1518,0,,,,0.1414,,0
MOT17,V015,434,switch,S_r,826,71,827,0.8240,0.1681,0.6559,0,0.6497,3.162278,0.0127,0.0591,1.0,0
MOT17,V015,447,switch,S_r,823,56,826,0.8072,0.0105,0.7967,0,0.9981,1.699968,0.0854,0.0582,1.0,0
MOT17,V015,458,switch,S_c,837,59,823,0.2017,0.1120,0.0896,0,,,,0.1414,,0
MOT17,V015,471,switch,S_c,838,57,835,0.1476,0.0000,0.1476,0,,,,0.1414,,0
MOT17,V015,533,switch,S_r,839,48,840,0.6529,0.1073,0.5456,0,0.8789,2.526419,0.1032,0.0612,1.0,0
MOT17,V015,542,switch,S_r,841,46,839,0.8674,0.1580,0.7094,0,-0.0062,1.634792,0.0293,0.0546,1.0,0
MOT17,V015,561,switch,S_c,847,47,841,0.1557,0.0200,0.1357,0,,,,0.1414,,0
MOT17,V015,562,switch,S_r,842,68,843,0.5901,0.1246,0.4655,0,0.4735,2.648231,0.1236,0.0561,2.0,0
MOT17,V015,563,switch,S_h,843,67,844,0.4592,0.4563,0.0029,0,,,,0.0624,,1
MOT17,V015,563,switch,S_r,837,72,842,0.7601,0.0299,0.7302,0,0.7194,1.162826,0.0740,0.0586,1.0,0
MOT17,V015,567,switch,S_h,844,66,846,0.6428,0.2480,0.3947,0,,,,0.0566,,0
MOT17,V015,567,switch,S_r,842,67,843,0.6557,0.4474,0.2083,0,-0.7600,2.434310,0.0265,0.0576,1.0,0
MOT17,V015,569,switch,S_r,843,66,844,0.7276,0.6065,0.1211,0,0.8920,9.628389,0.0079,0.0551,3.0,1
MOT17,V015,569,switch,S_c,848,68,842,0.2458,0.0975,0.1483,0,,,,0.1414,,0
MOT17,V015,571,switch,S_c,849,73,837,0.1472,0.0000,0.1472,0,,,,0.1414,,0
MOT17,V015,617,switch,S_r,842,66,843,0.8726,0.1000,0.7727,0,0.7147,1.104200,0.0336,0.0549,2.0,0
MOT17,V015,654,switch,S_h,830,50,832,0.5661,0.0658,0.5003,0,,,,0.0653,,0
