seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V002,1843,switch,118,118,571,541,1833,10,0.87975748,-2.95000000,-1.80000000,3.45579224,,0.92235315,,,1.01804461,no_prev|no_old
V002,1843,reuse,81,80,546,0,1842,1,0.92022097,1.65000000,-1.70000000,2.36907155,0.92022097,0.96950459,,,0.95537715,
V002,1844,switch,113,113,510,563,1843,1,0.89583096,1.95000000,2.30000000,3.01537726,0.89583096,0.91730550,,,1.01445022,no_old
V002,1845,switch,42,42,419,424,1844,1,0.87790441,3.65000000,1.90000000,4.11491191,0.87790441,0.88948050,0.41852628,26.95946031,1.01840817,
V002,1845,switch,56,56,595,556,1844,1,0.53919623,18.90000000,3.60000000,19.23980249,0.53919623,0.71620925,,,1.14416912,no_old
V002,1845,switch,70,70,424,579,1844,1,0.93502453,-1.35000000,1.25000000,1.83983695,0.93502453,0.96404562,,,1.05689102,no_old
V002,1845,switch,173,173,563,510,1843,2,0.75786188,4.30000000,5.55000000,7.02086177,,,0.55603878,19.41552214,0.96415970,no_prev|no_next
V002,1845,reuse,173,113,510,0,1844,1,0.91730550,1.95000000,0.80000000,2.10772389,0.91730550,0.90217460,,,0.98465718,
V002,1846,reuse,35,42,419,0,1845,1,0.88948050,3.75000000,0.45000000,3.77690349,0.88948050,0.79752866,,,1.00367540,
V002,1846,reuse,42,70,424,0,1845,1,0.96404562,-1.05000000,0.45000000,1.14236597,0.96404562,0.96256999,,,1.01017156,
V002,1846,reuse,80,122,546,0,1845,1,0.60630368,1.10000000,-26.30000000,26.32299375,0.60630368,0.76735376,,,0.88173644,
V002,1847,switch,80,80,395,546,1816,31,0.14165874,-20.20000000,-92.75000000,94.92419344,,0.93033488,0.07008411,105.11666138,0.78797412,no_prev
V002,1848,switch,48,48,597,447,,,,,,,,0.91946370,,,,no_last_seen|no_prev|no_old
V002,1848,reuse,33,80,395,0,1847,1,0.93033488,-1.00000000,-2.50000000,2.69258240,0.93033488,0.95539066,,,0.96226943,
V002,1852,switch,176,176,598,179,,,,,,,,0.95130270,0.39061214,25.32913342,,no_last_seen|no_prev
V002,1853,switch,118,118,179,571,1852,1,0.94104467,1.65000000,0.15000000,1.65680415,0.94104467,0.87980205,,,1.01738693,no_old
V002,1854,reuse,176,118,179,0,1853,1,0.87980205,-3.25000000,1.65000000,3.64485939,0.87980205,0.93265362,,,1.05022413,
V002,1856,switch,180,180,531,586,1855,1,0.28715964,20.45000000,36.40000000,41.75119759,0.28715964,0.69829535,0.26045985,33.66697195,1.43748236,
V002,1857,switch,53,53,592,531,1833,24,0.37610221,-17.65000000,-17.05000000,24.54027302,,0.83348661,0.27532156,48.32416580,1.20059390,no_prev
V002,1860,switch,81,81,584,568,1851,9,0.15231585,36.90000000,11.20000000,38.56228728,,0.82345059,0.51366120,16.76007160,1.14036871,no_prev
V002,1861,switch,97,97,405,589,1860,1,0.85612998,3.85000000,1.35000000,4.07982843,0.85612998,0.85071018,,,1.01397469,no_old
V002,1861,reuse,85,81,584,0,1860,1,0.82345059,4.20000000,3.05000000,5.19061653,0.82345059,0.92410085,,,1.05666251,
V002,1862,switch,18,18,589,405,1856,6,0.47311264,-9.25000000,34.40000000,35.62193846,,0.92133479,0.27268664,31.28965484,1.06460038,no_prev
V002,1862,reuse,18,97,405,0,1861,1,0.85071018,3.95000000,-1.45000000,4.20773098,0.85071018,0.86521857,,,0.95953741,
V002,1863,reuse,97,18,589,0,1862,1,0.92133479,-1.55000000,2.15000000,2.65047166,0.92133479,0.93569978,,,1.03794226,
V002,1865,switch,179,179,531,498,1864,1,0.82133734,3.30000000,6.15000000,6.97943407,0.82133734,0.92181278,,,1.07556707,no_old
V002,1866,switch,75,75,520,492,1865,1,0.94954783,1.15000000,0.65000000,1.32098448,0.94954783,0.96298353,0.45758123,19.83714949,1.00256579,
V002,1866,switch,111,111,492,520,1865,1,0.98035909,0.40000000,0.25000000,0.47169906,0.98035909,0.97746579,0.45758123,19.83714949,1.00883273,
V002,1866,reuse,53,179,531,0,1865,1,0.92181278,1.50000000,2.30000000,2.74590604,0.92181278,0.93816120,,,1.05035884,
V002,1867,reuse,111,75,520,0,1866,1,0.96298353,0.75000000,-0.70000000,1.02591423,0.96298353,0.98723660,,,0.98608033,
V002,1867,reuse,75,111,492,0,1866,1,0.97746579,0.50000000,0.00000000,0.50000000,0.97746579,0.97930286,,,0.99196919,
V002,1871,reuse,113,173,563,0,1845,26,0.11310165,34.85000000,17.55000000,39.01954638,,0.87265975,,,0.91660046,no_prev
V002,1874,reuse,81,85,584,0,1870,4,0.32023064,-27.65000000,1.85000000,27.71182058,,0.61240846,,,1.10735325,no_prev
V002,1879,switch,120,120,598,324,1878,1,0.93300741,-1.90000000,-0.30000000,1.92353841,0.93300741,0.95197920,,,1.01744999,no_old
V002,1879,switch,176,176,365,598,1878,1,0.87670782,3.55000000,1.50000000,3.85389413,0.87670782,0.93902535,0.26089074,36.10003463,0.96866678,
V002,1880,reuse,176,120,598,0,1879,1,0.95197920,-1.00000000,0.85000000,1.31244047,0.95197920,0.92786395,,,1.03471886,
V002,1881,switch,180,180,545,586,1879,2,0.40880047,-2.45000000,-53.20000000,53.25638459,,,0.00000000,83.49049347,0.78696820,no_prev|no_next
V002,1883,switch,176,176,609,598,,,,,,,,0.86856495,0.29925477,32.42040253,,no_last_seen|no_prev
V002,1886,switch,52,52,531,545,1885,1,0.37972588,15.40000000,31.65000000,35.19776271,0.37972588,0.61041709,,,1.08167641,no_old
V002,1887,reuse,179,52,531,0,1886,1,0.61041709,9.10000000,13.65000000,16.40525830,0.61041709,0.72916525,,,1.10007170,
V002,1887,reuse,19,83,407,0,1886,1,0.96638553,0.45000000,-1.30000000,1.37568165,0.96638553,0.81052942,,,1.02821939,
V002,1887,reuse,85,110,584,0,1886,1,0.86695407,0.05000000,-7.30000000,7.30017123,0.86695407,0.92656753,,,0.94200219,
V002,1889,reuse,83,19,407,0,1888,1,0.90586946,2.50000000,0.45000000,2.54017716,0.90586946,0.84592632,,,1.02328746,
V002,1890,switch,179,179,545,531,1881,9,0.16646752,39.40000000,12.55000000,41.35048367,,,0.10203149,69.50053957,1.02178813,no_prev|no_next
V002,1891,switch,81,81,395,584,1885,6,0.29470072,-30.50000000,-1.25000000,30.52560401,,0.92982883,0.03480103,106.71274526,1.16922751,no_prev
V002,1892,reuse,80,81,395,0,1891,1,0.92982883,-1.95000000,0.70000000,2.07183494,0.92982883,0.91375058,,,1.01351253,
V002,1897,reuse,81,125,568,0,1896,1,0.37621479,-15.85000000,-16.05000000,22.55714964,0.37621479,0.76501509,,,0.99050184,
V002,1900,reuse,19,83,407,0,1899,1,0.77246948,6.95000000,1.40000000,7.08960507,0.77246948,0.85579946,,,1.00173310,
V002,1902,switch,19,19,453,407,1901,1,0.91853909,2.45000000,-0.50000000,2.50049995,0.91853909,0.97444555,0.20897192,48.02759623,0.99517685,
V002,1903,reuse,105,19,453,0,1902,1,0.97444555,0.65000000,0.40000000,0.76321688,0.97444555,0.95172432,,,1.00409783,
V002,1905,reuse,18,101,589,0,1904,1,0.93292287,1.05000000,1.55000000,1.87216452,0.93292287,0.96163578,,,1.06349469,
V002,1907,switch,18,18,621,589,,,,,,,,0.86813848,0.20852653,77.28301883,,no_last_seen|no_prev
V002,1907,switch,105,105,622,453,,,,,,,,,0.35658015,28.81961138,,no_last_seen|no_prev|no_next
V002,1908,reuse,83,189,407,0,1907,1,0.64673365,9.55000000,7.85000000,12.36224090,0.64673365,0.68481016,,,0.94965826,
V002,1912,switch,175,175,608,370,1904,8,0.12737123,-20.30000000,-102.20000000,104.19659303,,,,,0.93786374,no_prev|no_next|no_old
V002,1912,reuse,189,83,407,0,1911,1,0.87382593,-2.55000000,-2.65000000,3.67763511,0.87382593,0.83384878,,,0.92949025,
V002,1918,switch,180,180,628,586,,,,,,,,0.92402217,0.00000000,128.95748330,,no_last_seen|no_prev
V002,1921,switch,19,19,599,453,1920,1,0.94685976,-0.45000000,-2.85000000,2.88530761,0.94685976,0.96515076,0.41324491,52.12084516,0.96473526,
V002,1921,switch,174,174,453,599,1920,1,0.97056522,0.40000000,1.45000000,1.50416090,0.97056522,0.93185186,0.41324491,52.12084516,1.01854396,
V002,1922,switch,80,80,631,395,,,,,,,,0.80070033,0.04781688,54.55662196,,no_last_seen|no_prev
V002,1922,reuse,174,19,599,0,1921,1,0.96515076,0.40000000,1.55000000,1.60078106,0.96515076,0.96517240,,,1.02131858,
V002,1922,reuse,19,174,453,0,1921,1,0.93185186,1.75000000,-0.75000000,1.90394328,0.93185186,0.92901653,,,0.96704536,
V002,1924,switch,189,189,632,407,1923,1,0.92351904,1.40000000,1.95000000,2.40052078,0.92351904,0.87099105,,,1.04554352,no_old
V002,1930,switch,116,116,568,610,1929,1,0.96282379,-0.60000000,0.75000000,0.96046864,0.96282379,0.97209853,0.45067589,17.69328969,1.00415973,
V002,1930,switch,125,125,610,568,1929,1,0.86840065,3.20000000,-0.55000000,3.24692162,0.86840065,0.88803248,0.45067589,17.69328969,0.98374228,
V002,1931,reuse,125,116,568,0,1930,1,0.97209853,0.45000000,-0.55000000,0.71063352,0.97209853,0.92221595,,,0.99113381,
V002,1931,reuse,116,125,610,0,1930,1,0.88803248,2.80000000,-0.25000000,2.81113856,0.88803248,0.96748028,,,0.99822560,
V002,1932,switch,76,76,545,480,1931,1,0.87710780,-3.20000000,-1.45000000,3.51318943,0.87710780,,,,0.98249369,no_next|no_old
V002,1932,switch,77,77,557,521,1931,1,0.79299717,5.10000000,-4.60000000,6.86804193,0.79299717,,,,0.90529879,no_next|no_old
V002,1934,switch,76,76,480,480,1927,7,0.74160728,6.75000000,-7.45000000,10.05310897,,,1.00000000,0.00000000,0.88895708,no_prev|no_next
V002,1934,reuse,78,77,557,0,1932,2,0.63779803,9.75000000,-10.55000000,14.36540984,,0.82643524,,,1.22197716,no_prev
V002,1936,switch,77,77,521,557,1931,5,0.78844096,-4.10000000,2.60000000,4.85489444,,0.56959059,0.56596601,16.90517672,1.23402219,no_prev
V002,1936,switch,158,158,407,623,1935,1,0.90844716,-0.10000000,-3.85000000,3.85129848,0.90844716,0.98572280,0.46722212,17.08691019,0.94079784,
V002,1936,reuse,158,109,623,0,1935,1,0.85303817,2.95000000,2.10000000,3.62111861,0.85303817,0.93471165,,,1.04921423,
V002,1937,switch,72,72,557,516,1936,1,0.90297851,2.05000000,-2.95000000,3.59235299,0.90297851,0.90350079,,,0.98882533,no_old
V002,1937,reuse,83,158,407,0,1936,1,0.98572280,0.15000000,0.40000000,0.42720019,0.98572280,0.90334250,,,0.99105119,
V002,1937,reuse,114,121,630,0,1936,1,0.88273655,2.20000000,0.60000000,2.28035085,0.88273655,0.89362295,,,1.05062247,
V002,1938,switch,77,77,516,521,1936,2,0.63854744,-12.65000000,-0.85000000,12.67852515,,0.87271358,0.30934707,31.80000000,0.94672709,no_prev
V002,1938,switch,78,78,521,557,1937,1,0.88592839,-2.45000000,0.40000000,2.48243832,0.88592839,0.91553734,0.26421422,32.60463924,0.94087404,
V002,1938,reuse,77,72,557,0,1937,1,0.90350079,-0.20000000,6.90000000,6.90289794,0.90350079,0.90434413,,,0.96548805,
V002,1939,switch,83,83,638,407,,,,,,,,0.95762919,0.00771582,126.28832092,,no_last_seen|no_prev
V002,1939,reuse,72,77,516,0,1938,1,0.87271358,-2.75000000,-3.25000000,4.25734659,0.87271358,0.67248587,,,0.91762057,
V002,1939,reuse,77,78,521,0,1938,1,0.91553734,-2.00000000,-0.35000000,2.03039405,0.91553734,0.98641727,,,0.97394562,
V002,1940,switch,56,56,597,595,1939,1,0.90937937,4.80000000,1.10000000,4.92442890,0.90937937,0.90343894,,,0.99727557,no_old
V002,1940,switch,101,101,639,589,,,,,,,,0.90289739,0.43360643,25.21314141,,no_last_seen|no_prev
V002,1940,switch,114,114,589,630,1939,1,0.85995429,3.20000000,-1.35000000,3.47311100,0.85995429,0.81848912,0.32417562,50.65177687,1.00979686,
V002,1941,reuse,48,56,597,0,1940,1,0.90343894,4.75000000,0.35000000,4.76287728,0.90343894,0.83551514,,,0.96392600,
V002,1941,reuse,101,114,589,0,1940,1,0.81848912,3.90000000,-2.80000000,4.80104155,0.81848912,0.86482427,,,1.00568280,
V002,1945,switch,78,78,516,521,1940,5,0.60777948,-12.55000000,-2.80000000,12.85855746,,,,,1.05079104,no_prev|no_next|no_old
V002,1955,switch,89,89,648,634,,,,,,,,0.92773739,,,,no_last_seen|no_prev|no_old
V002,1959,reuse,42,95,419,0,1958,1,0.77363569,10.40000000,3.80000000,11.07248843,0.77363569,0.81899625,,,1.10789731,
V002,1960,reuse,77,78,516,0,1945,15,0.61340269,-8.30000000,5.10000000,9.74166310,,,,,1.61603286,no_prev|no_next
V002,1961,switch,85,85,645,584,1956,5,0.85963612,2.20000000,-4.50000000,5.00899191,,,0.09079971,98.28073311,0.88532892,no_prev|no_next
V002,1964,switch,77,77,647,516,1960,4,0.89750573,2.25000000,1.75000000,2.85043856,,0.33476958,,,0.94403322,no_prev|no_old
V002,1965,switch,98,98,647,564,1964,1,0.33476958,15.60000000,-40.75000000,43.63396040,0.33476958,0.68299742,,,0.91486277,no_old
V002,1965,switch,109,109,568,623,1964,1,0.85431350,2.80000000,2.45000000,3.72055103,0.85431350,0.89359988,,,1.02542472,no_old
V002,1966,reuse,116,109,568,0,1965,1,0.89359988,2.30000000,1.00000000,2.50798724,0.89359988,0.89759985,,,1.01505327,
V002,1973,switch,78,78,536,516,1972,1,0.36407537,18.55000000,32.65000000,37.55163112,0.36407537,,,,1.30434783,no_next|no_old
V002,1975,switch,85,85,516,584,1970,5,0.46830660,-18.75000000,3.45000000,19.06475806,,,0.10126432,101.42269223,0.94976205,no_prev|no_next
V002,1975,switch,175,175,520,370,1971,4,0.34249565,-23.25000000,26.75000000,35.44185379,,0.88770402,,,1.25328156,no_prev|no_old
V002,1976,reuse,75,175,520,0,1975,1,0.88770402,-2.15000000,4.55000000,5.03239506,0.88770402,0.94967660,,,1.06394177,
V002,1981,switch,77,77,501,516,1980,1,0.79164042,2.40000000,13.05000000,13.26885451,0.79164042,0.89083185,,,0.96495525,no_old
V002,1982,switch,100,100,520,513,1981,1,0.88858454,-2.90000000,3.55000000,4.58393935,0.88858454,0.85149643,,,1.04248884,no_old
V002,1982,switch,175,175,586,520,1978,4,0.20246356,41.15000000,-30.20000000,51.04275169,,,0.67062628,16.40624881,0.92872206,no_prev|no_next
V002,1982,reuse,79,77,501,0,1981,1,0.89083185,2.05000000,3.90000000,4.40596187,0.89083185,0.90356208,,,0.92049357,
V002,1983,reuse,175,100,520,0,1982,1,0.85149643,-3.80000000,5.75000000,6.89220574,0.85149643,,,,1.10398759,no_next
V002,1986,reuse,54,119,616,0,1976,10,0.12150899,34.80000000,45.00000000,56.88620219,,0.94130603,,,1.96778034,no_prev
V002,1987,switch,78,78,631,516,1986,1,0.94376074,1.40000000,1.65000000,2.16390850,0.94376074,0.94588482,,,0.97842972,no_old
V002,1987,switch,79,79,536,501,1986,1,0.89399147,-2.25000000,-2.80000000,3.59200501,0.89399147,0.86635397,0.41460606,60.68442963,1.02297098,
V002,1988,switch,50,50,470,586,1987,1,0.65770350,8.30000000,19.10000000,20.82546518,0.65770350,0.71603593,,,0.96066253,no_old
V002,1988,reuse,80,78,631,0,1987,1,0.94588482,1.25000000,1.80000000,2.19146070,0.94588482,0.92209185,,,0.98843834,
V002,1988,reuse,94,79,536,0,1987,1,0.86635397,-4.00000000,-0.65000000,4.05246838,0.86635397,0.91913013,,,1.00014261,
V002,1989,switch,94,94,628,536,1984,5,0.12593874,-40.80000000,31.85000000,51.75966093,,0.85991504,0.00000000,110.88693566,1.22146148,no_prev
V002,1989,reuse,187,50,470,0,1988,1,0.71603593,7.65000000,12.30000000,14.48490594,0.71603593,0.87758016,,,1.06554859,
V002,1990,reuse,180,94,628,0,1989,1,0.85991504,-3.90000000,1.75000000,4.27463449,0.85991504,0.93133318,,,0.99315920,
V002,1991,switch,187,187,462,470,1989,2,0.26096276,34.15000000,-3.00000000,34.28151834,,0.75277338,0.18782459,70.53750775,0.94712476,no_prev
V002,1992,reuse,107,187,462,0,1991,1,0.75277338,7.70000000,0.80000000,7.74144689,0.75277338,0.94003180,,,0.96587273,
V002,1995,switch,107,107,592,462,1994,1,0.94163922,0.35000000,3.35000000,3.36823396,0.94163922,0.97564983,0.18998201,42.96940772,1.05253008,
V002,1996,switch,83,83,645,638,1975,21,0.87111325,0.10000000,7.65000000,7.65065357,,0.91208992,0.73017635,8.85127110,0.92877770,no_prev
V002,1996,switch,85,85,638,584,1995,1,0.89381779,2.50000000,1.95000000,3.17056777,0.89381779,0.91257855,0.00000000,110.59639461,1.01033498,
V002,1996,reuse,53,107,592,0,1995,1,0.97564983,-0.25000000,0.80000000,0.83815273,0.97564983,0.97786220,,,1.02495789,
V002,1997,switch,53,53,661,592,,,,,,,,0.84294417,0.48460420,26.40151511,,no_last_seen|no_prev
V002,1997,switch,173,173,641,563,1996,1,0.80125180,3.05000000,5.65000000,6.42066975,0.80125180,0.90419144,,,1.08037227,no_old
V002,1997,reuse,83,85,638,0,1996,1,0.91257855,-1.85000000,2.10000000,2.79866039,0.91257855,0.72832110,,,0.99087043,
V002,1998,switch,80,80,657,631,1993,5,0.31718828,-12.00000000,-58.25000000,59.47320825,,0.90115434,0.34406279,51.02443042,0.90545063,no_prev
V002,1998,switch,116,116,662,568,,,,,,,,0.89877082,0.59411773,14.02087729,,no_last_seen|no_prev
V002,1998,reuse,169,173,641,0,1997,1,0.90419144,1.10000000,3.25000000,3.43110769,0.90419144,0.88964959,,,0.96420459,
V002,2000,switch,74,74,520,530,1999,1,0.86962123,4.80000000,-1.10000000,4.92442890,0.86962123,0.89530938,,,1.03140438,no_old
V002,2000,switch,100,100,664,520,1999,1,0.93245964,-1.65000000,1.80000000,2.44182309,0.93245964,0.92708388,0.44619157,31.44332203,1.04059787,
V002,2001,reuse,100,74,520,0,2000,1,0.89530938,3.80000000,-0.15000000,3.80295937,0.89530938,0.84518177,,,1.02850352,
V002,2003,switch,116,116,630,568,2002,1,0.36132808,-20.85000000,9.65000000,22.97487758,0.36132808,,0.61496392,16.45387492,0.87952924,no_next
V002,2004,switch,187,187,592,462,2003,1,0.75003953,8.10000000,3.35000000,8.76541499,0.75003953,0.90228502,,,0.98220080,no_old
V002,2005,reuse,107,187,592,0,2004,1,0.90228502,2.60000000,1.95000000,3.25000000,0.90228502,0.94016874,,,1.00370451,
V002,2006,switch,80,80,554,657,2005,1,0.94045695,1.35000000,-1.45000000,1.98116128,0.94045695,0.92328756,,,0.96622362,no_old
V002,2007,switch,94,94,669,628,2006,1,0.87776342,3.35000000,-0.25000000,3.35931541,0.87776342,0.53333359,,,1.02984376,no_old
V002,2007,switch,109,109,662,568,2006,1,0.98150790,0.25000000,0.30000000,0.39051248,0.98150790,0.94034298,0.43018581,19.04580006,1.01464333,
V002,2007,switch,116,116,568,568,2006,1,0.93867521,1.10000000,0.15000000,1.11018017,0.93867521,0.92041323,1.00000000,0.00000000,1.03993779,
V002,2007,reuse,86,80,554,0,2006,1,0.92328756,1.30000000,0.75000000,1.50083310,0.92328756,0.95547527,,,1.07624518,
V002,2008,reuse,109,116,568,0,2007,1,0.92041323,1.55000000,-1.25000000,1.99123078,0.92041323,0.96554574,,,0.96196983,
V002,2010,switch,86,86,628,554,2006,4,0.71689832,9.05000000,-0.35000000,9.05676543,,0.91281108,0.19621510,42.66722981,1.11472560,no_prev
V002,2011,reuse,94,86,628,0,2010,1,0.91281108,-0.10000000,3.50000000,3.50142828,0.91281108,0.96065668,,,1.09551694,
V002,2012,switch,100,100,672,664,,,,,,,,0.93714131,0.48298866,20.31846451,,no_last_seen|no_prev
V002,2012,switch,107,107,664,592,2011,1,0.98552385,0.35000000,-0.30000000,0.46097722,0.98552385,0.94458165,0.20560547,41.27529527,0.98979332,
V002,2013,switch,189,189,638,632,2005,8,0.88511217,-2.75000000,1.95000000,3.37120157,,0.96734033,,,1.04079272,no_prev|no_old
V002,2013,reuse,100,107,664,0,2012,1,0.94458165,0.55000000,-1.45000000,1.55080624,0.94458165,0.95696160,,,0.94458165,
V002,2014,switch,121,121,646,630,2002,12,0.27584119,-15.25000000,-46.55000000,48.98433423,,0.87698569,,,0.99342364,no_prev|no_old
V002,2014,reuse,85,189,638,0,2013,1,0.96734033,-0.60000000,-0.45000000,0.75000000,0.96734033,0.95437312,,,1.02309575,
V002,2017,switch,121,121,610,630,2016,1,0.86553169,3.35000000,0.95000000,3.48209707,0.86553169,0.89249011,,,0.99340085,no_old
V002,2017,switch,125,125,646,610,2016,1,0.89641691,2.80000000,0.10000000,2.80178515,0.89641691,0.95703613,0.41644966,20.77931664,1.00385356,
V002,2018,reuse,125,121,610,0,2017,1,0.89249011,2.35000000,1.45000000,2.76134025,0.89249011,0.91977132,,,1.00764386,
V002,2018,reuse,170,125,646,0,2017,1,0.95703613,0.75000000,-0.15000000,0.76485293,0.95703613,0.96683088,,,1.02919288,
V002,2022,switch,75,75,673,520,,,,,,,,0.83551680,0.00000000,108.77877780,,no_last_seen|no_prev
V002,2022,switch,179,179,563,531,2021,1,0.30930157,-27.85000000,27.80000000,39.35050826,0.30930157,0.59806244,,,0.99845201,no_old
V002,2023,reuse,173,179,563,0,2022,1,0.59806244,-14.60000000,4.55000000,15.29256355,0.59806244,0.90975409,,,0.95190971,
V002,2027,switch,180,180,670,628,2024,3,0.35407350,-28.15000000,-20.60000000,34.88240961,,,0.00000000,98.70031662,0.91487735,no_prev|no_next
V002,2029,reuse,189,124,632,0,2016,13,0.04833208,-20.40000000,-113.45000000,115.26952112,,0.89873140,,,0.65638185,no_prev
V002,2036,reuse,189,85,638,0,2035,1,0.75945455,-7.15000000,-1.95000000,7.41114026,0.75945455,0.76110511,,,1.01876070,
V002,2050,switch,121,121,546,610,2049,1,0.80260308,5.20000000,0.90000000,5.27730992,0.80260308,0.86585357,0.50433730,19.68057418,0.97867191,
V002,2050,switch,122,122,610,546,2049,1,0.96329233,0.35000000,-1.30000000,1.34629120,0.96329233,0.96326312,0.50433730,19.68057418,0.98501692,
V002,2051,reuse,122,121,546,0,2050,1,0.86585357,3.50000000,-0.25000000,3.50891721,0.86585357,0.88368221,,,0.98801229,
V002,2051,reuse,121,122,610,0,2050,1,0.96326312,0.10000000,-1.40000000,1.40356688,0.96326312,0.94460080,,,0.97506949,
V002,2053,switch,170,170,675,646,2052,1,0.80252084,4.15000000,-1.05000000,4.28077096,0.80252084,0.65284742,0.26667645,35.73408737,1.10659576,
V002,2054,switch,85,85,686,638,2053,1,0.92812431,-1.95000000,-0.30000000,1.97294197,0.92812431,0.90550997,0.39141841,27.08066654,0.98272045,
V002,2054,reuse,85,189,638,0,2053,1,0.93872755,-1.45000000,1.00000000,1.76139150,0.93872755,0.97819634,,,0.99825784,
V002,2063,switch,79,79,641,536,2062,1,0.66901957,-4.80000000,20.70000000,21.24923528,0.66901957,0.82183263,0.49970012,24.66034266,1.18401259,
V002,2063,switch,119,119,440,616,2062,1,0.98208292,-0.05000000,0.95000000,0.95131488,0.98208292,0.97537022,,,1.01412229,no_old
V002,2064,reuse,173,79,641,0,2063,1,0.82183263,4.05000000,6.15000000,7.36376263,0.82183263,0.84359754,,,1.10016139,
V002,2064,reuse,177,119,440,0,2063,1,0.97537022,-0.45000000,0.70000000,0.83216585,0.97537022,0.98342894,,,1.00714057,
V002,2068,switch,172,172,693,668,,,,,,,,0.88654853,,,,no_last_seen|no_prev|no_old
V002,2070,switch,180,180,695,628,,,,,,,,0.77354367,0.00000000,385.30493444,,no_last_seen|no_prev
V002,2073,switch,79,79,664,641,2072,1,0.73187648,7.90000000,6.65000000,10.32630137,0.73187648,0.89187742,0.44640435,25.41180828,1.08955076,
V002,2073,switch,97,97,453,405,2072,1,0.98819780,0.25000000,0.40000000,0.47169906,0.98819780,0.86967432,0.51057245,21.55579968,0.99511462,
V002,2073,switch,107,107,641,664,2072,1,0.93391621,-0.60000000,1.20000000,1.34164079,0.93391621,0.82281639,0.44640435,25.41180828,1.07075987,
V002,2073,switch,174,174,405,453,2072,1,0.86971923,3.85000000,2.25000000,4.45926003,0.86971923,0.87468828,0.51057245,21.55579968,1.00133322,
V002,2073,switch,177,177,365,440,2072,1,0.84611147,-4.55000000,0.40000000,4.56754858,0.84611147,0.92403349,0.46854120,34.97684949,1.04463025,
V002,2073,switch,178,178,440,365,2072,1,0.98000610,0.50000000,0.20000000,0.53851648,0.98000610,0.96527173,0.46854120,34.97684949,0.99864773,
V002,2074,reuse,107,79,664,0,2073,1,0.89187742,3.35000000,1.20000000,3.55844067,0.89187742,0.92039763,,,0.98904604,
V002,2074,reuse,174,97,453,0,2073,1,0.86967432,4.10000000,-0.50000000,4.13037529,0.86967432,0.89447905,,,0.96615870,
V002,2074,reuse,79,107,641,0,2073,1,0.82281639,5.25000000,3.30000000,6.20100798,0.82281639,0.86198016,,,0.95887564,
V002,2074,reuse,97,174,405,0,2073,1,0.87468828,3.25000000,3.45000000,4.73972573,0.87468828,0.92463171,,,1.03239957,
V002,2074,reuse,178,177,365,0,2073,1,0.92403349,2.25000000,-0.25000000,2.26384628,0.92403349,0.93212768,,,1.02300204,
V002,2074,reuse,119,178,440,0,2073,1,0.96527173,0.65000000,0.55000000,0.85146932,0.96527173,0.98954026,,,1.02528081,
V002,2080,switch,119,119,609,440,2079,1,0.92030433,-2.35000000,-0.45000000,2.39269722,0.92030433,0.87759868,0.13586913,54.38133871,1.01619043,
V002,2081,reuse,176,119,609,0,2080,1,0.87759868,-4.00000000,-0.45000000,4.02523291,0.87759868,0.87082205,,,1.01208453,
V002,2082,switch,176,176,701,609,,,,,,,,0.97483293,0.44007476,22.76406159,,no_last_seen|no_prev
V002,2084,switch,159,159,704,685,,,,,,,,0.90108189,,,,no_last_seen|no_prev|no_old
V002,2084,switch,160,160,702,700,2083,1,0.86100611,1.80000000,4.10000000,4.47772264,0.86100611,0.90726022,,,1.08695652,no_old
V002,2085,switch,83,83,705,645,,,,,,,,0.97394607,,,,no_last_seen|no_prev|no_old
V002,2086,switch,18,18,700,621,2083,3,0.62634654,7.35000000,9.50000000,12.01134880,,,,,1.07812881,no_prev|no_next|no_old
V002,2086,switch,79,79,592,664,2085,1,0.84784170,4.05000000,-1.45000000,4.30174383,0.84784170,0.77365259,,,0.95765724,no_old
V002,2087,switch,18,18,621,621,2085,2,0.91927281,-1.00000000,-0.90000000,1.34536240,,0.92826173,1.00000000,0.00000000,0.91927281,no_prev
V002,2087,switch,180,180,707,628,,,,,,,,0.81190283,0.00000000,502.52603166,,no_last_seen|no_prev
V002,2087,reuse,187,79,592,0,2086,1,0.77365259,5.85000000,4.65000000,7.47295122,0.77365259,0.89178060,,,1.07268953,
V002,2090,switch,179,179,709,563,,,,,,,,0.78354552,,,,no_last_seen|no_prev|no_old
V002,2092,switch,187,187,664,592,2079,13,0.49032717,19.30000000,8.20000000,20.96974010,,0.88687412,0.18617555,41.82636728,0.95654212,no_prev
V002,2093,reuse,79,187,664,0,2092,1,0.88687412,3.25000000,-1.35000000,3.51923287,0.88687412,0.90264250,,,0.98835548,
V002,2098,switch,176,176,365,701,2097,1,0.98013082,0.55000000,0.15000000,0.57008771,0.98013082,0.97162553,0.32149765,30.61474318,0.99627446,
V002,2098,switch,177,177,701,365,2097,1,0.97275341,-0.50000000,-0.85000000,0.98615415,0.97275341,0.96503730,0.32149765,30.61474318,0.98170287,
V002,2099,switch,127,127,715,711,,,,,,,,0.95611449,0.50474966,28.36229892,,no_last_seen|no_prev
