seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V004,839,switch,93,93,233,269,838,1,0.98594830,0.25000000,-0.10000000,0.26925824,0.98594830,0.99285678,0.47204835,18.07906248,0.99374882,
V004,839,switch,96,96,269,233,838,1,0.99433906,-0.10000000,0.05000000,0.11180340,0.99433906,0.99065716,0.47204835,18.07906248,0.99941072,
V004,840,reuse,96,93,233,0,839,1,0.99285678,-0.10000000,0.20000000,0.22360680,0.99285678,0.98472328,,,1.00719461,
V004,840,reuse,93,96,269,0,839,1,0.99065716,-0.15000000,0.05000000,0.15811388,0.99065716,0.98160113,,,1.00431790,
V004,900,reuse,141,114,270,0,899,1,0.91001989,1.00000000,-1.05000000,1.45000000,0.91001989,0.98782895,,,1.09887708,
V004,915,switch,141,141,285,270,,,,,,,,0.84705378,0.09891185,44.42324842,,no_last_seen|no_prev
V004,936,switch,141,141,276,285,935,1,0.97402368,0.15000000,-1.60000000,1.60701587,0.97402368,0.97646292,,,1.02526070,no_old
V004,937,reuse,115,141,276,0,936,1,0.97646292,0.05000000,-0.80000000,0.80156098,0.97646292,0.96217499,,,0.98708752,
V004,938,reuse,141,115,276,0,937,1,0.96217499,0.00000000,2.20000000,2.20000000,0.96217499,0.92470610,,,0.99262867,
V004,956,switch,141,141,285,276,934,22,0.61121372,-8.70000000,-4.60000000,9.84123976,,0.95003533,0.57469505,18.90568698,0.76971055,no_prev
V005,624,switch,93,93,339,326,,,,,,,,0.99284276,,,,no_last_seen|no_prev|no_old
V005,839,switch,93,93,303,339,838,1,0.98594830,0.25000000,-0.10000000,0.26925824,0.98594830,0.99285678,0.47204835,18.07906248,0.99374882,
V005,839,switch,96,96,339,303,838,1,0.99433906,-0.10000000,0.05000000,0.11180340,0.99433906,0.99065716,0.47204835,18.07906248,0.99941072,
V005,840,reuse,96,93,303,0,839,1,0.99285678,-0.10000000,0.20000000,0.22360680,0.99285678,0.98472328,,,1.00719461,
V005,840,reuse,93,96,339,0,839,1,0.99065716,-0.15000000,0.05000000,0.15811388,0.99065716,0.98160113,,,1.00431790,
V005,900,reuse,141,114,340,0,899,1,0.91001989,1.00000000,-1.05000000,1.45000000,0.91001989,0.98782895,,,1.09887708,
V005,915,switch,141,141,355,340,,,,,,,,0.84705378,0.09891185,44.42324842,,no_last_seen|no_prev
V005,936,switch,141,141,346,355,935,1,0.97402368,0.15000000,-1.60000000,1.60701587,0.97402368,0.97646292,,,1.02526070,no_old
V005,937,reuse,115,141,346,0,936,1,0.97646292,0.05000000,-0.80000000,0.80156098,0.97646292,0.96217499,,,0.98708752,
V005,938,reuse,141,115,346,0,937,1,0.96217499,0.00000000,2.20000000,2.20000000,0.96217499,0.92470610,,,0.99262867,
V005,956,switch,141,141,355,346,934,22,0.61121372,-8.70000000,-4.60000000,9.84123976,,0.95003533,0.57469505,18.90568698,0.76971055,no_prev
V006,624,switch,93,93,409,396,,,,,,,,0.99284276,,,,no_last_seen|no_prev|no_old
V006,839,switch,93,93,373,409,838,1,0.98594830,0.25000000,-0.10000000,0.26925824,0.98594830,0.99285678,0.47204835,18.07906248,0.99374882,
V006,839,switch,96,96,409,373,838,1,0.99433906,-0.10000000,0.05000000,0.11180340,0.99433906,0.99065716,0.47204835,18.07906248,0.99941072,
V006,840,reuse,96,93,373,0,839,1,0.99285678,-0.10000000,0.20000000,0.22360680,0.99285678,0.98472328,,,1.00719461,
V006,840,reuse,93,96,409,0,839,1,0.99065716,-0.15000000,0.05000000,0.15811388,0.99065716,0.98160113,,,1.00431790,
V006,900,reuse,141,114,410,0,899,1,0.91001989,1.00000000,-1.05000000,1.45000000,0.91001989,0.98782895,,,1.09887708,
V006,915,switch,141,141,425,410,,,,,,,,0.84705378,0.09891185,44.42324842,,no_last_seen|no_prev
V006,936,switch,141,141,416,425,935,1,0.97402368,0.15000000,-1.60000000,1.60701587,0.97402368,0.97646292,,,1.02526070,no_old
V006,937,reuse,115,141,416,0,936,1,0.97646292,0.05000000,-0.80000000,0.80156098,0.97646292,0.96217499,,,0.98708752,
V006,938,reuse,141,115,416,0,937,1,0.96217499,0.00000000,2.20000000,2.20000000,0.96217499,0.92470610,,,0.99262867,
V006,956,switch,141,141,425,416,934,22,0.61121372,-8.70000000,-4.60000000,9.84123976,,0.95003533,0.57469505,18.90568698,0.76971055,no_prev
V007,420,switch,48,48,434,433,419,1,0.68756205,3.35000000,-1.05000000,3.51069794,0.68756205,0.67459469,,,1.24463519,no_old
V007,421,reuse,49,48,434,0,420,1,0.67459469,-4.90000000,0.70000000,4.94974747,0.67459469,0.66895870,,,1.00766284,
V007,422,switch,49,49,435,434,,,,,,,,0.60621206,0.39299825,10.57000473,,no_last_seen|no_prev
V007,443,switch,124,124,438,439,442,1,0.64914907,-60.25000000,3.10000000,60.32969833,0.64914907,0.77048223,,,1.17173773,no_old
V007,444,switch,49,49,434,435,438,6,0.08487560,-19.95000000,2.25000000,20.07647877,,0.89778522,,,0.72922869,no_prev|no_old
V007,444,reuse,51,124,438,0,443,1,0.77048223,-43.20000000,-4.20000000,43.40368648,0.77048223,0.78992772,,,0.99665316,
V007,445,switch,48,48,442,434,,,,,,,,0.82353609,0.32308619,11.16288493,,no_last_seen|no_prev
V007,445,reuse,48,49,434,0,444,1,0.89778522,0.80000000,1.15000000,1.40089257,0.89778522,0.87922964,,,0.98938721,
V007,447,switch,124,124,439,438,440,7,0.62903989,40.20000000,-1.05000000,40.21371035,,0.91192987,,,0.82866898,no_prev|no_old
V007,463,switch,48,48,434,442,462,1,0.40235894,8.05000000,4.40000000,9.17401221,0.40235894,0.88378078,,,1.18401511,no_old
V007,464,reuse,49,48,434,0,463,1,0.88378078,1.05000000,0.50000000,1.16297033,0.88378078,0.82920563,,,1.05363921,
V007,522,switch,54,54,440,437,521,1,0.79662055,3.60000000,2.40000000,4.32666153,0.79662055,0.73813541,,,0.79662055,no_old
V007,530,switch,54,54,437,437,514,16,0.21128829,45.15000000,23.15000000,50.73898895,,0.88667183,1.00000000,0.00000000,0.77745014,no_prev
V007,558,switch,60,60,440,449,557,1,0.42905723,31.00000000,-18.50000000,36.10055401,0.42905723,0.54846920,0.34467952,48.38853170,0.53810396,
V007,558,reuse,60,62,449,0,557,1,0.79330483,8.80000000,5.95000000,10.62273505,0.79330483,0.64561797,,,1.10489725,
V007,559,reuse,52,60,440,0,558,1,0.54846920,21.15000000,-14.20000000,25.47474239,0.54846920,0.79695706,,,0.76321550,
V007,561,switch,52,52,443,440,559,2,0.41148826,42.10000000,9.35000000,43.12577536,,0.85771969,0.13090682,81.90579955,1.42337491,no_prev
V007,562,reuse,55,52,443,0,561,1,0.85771969,5.70000000,1.80000000,5.97745765,0.85771969,0.85561190,,,1.14233986,
V007,586,reuse,59,129,447,0,574,12,0.52699342,-9.35000000,11.25000000,14.62822614,,0.90995420,,,1.89755690,no_prev
V007,589,switch,53,53,443,441,583,6,0.48782059,34.80000000,6.45000000,35.39268992,,0.87480287,,,0.75723045,no_prev|no_old
V007,590,reuse,52,53,443,0,589,1,0.87480287,-6.40000000,-1.45000000,6.56220237,0.87480287,0.77164291,,,0.95828806,
V007,593,switch,54,54,441,437,588,5,0.40090035,-34.85000000,-8.60000000,35.89543843,,0.80723333,,,0.70650541,no_prev|no_old
V007,594,reuse,53,54,441,0,593,1,0.80723333,-7.95000000,-3.25000000,8.58865531,0.80723333,0.70866362,,,0.95598519,
V007,602,switch,54,54,437,441,592,10,0.00000000,-91.05000000,5.75000000,91.23138166,,0.87653836,,,0.90793719,no_prev|no_old
V007,605,reuse,53,67,443,0,604,1,0.88966320,-4.70000000,-1.20000000,4.85077313,0.88966320,0.92454956,,,1.04055366,
V007,617,reuse,54,109,441,0,616,1,0.91842259,1.00000000,-4.40000000,4.51220567,0.91842259,0.86595416,,,0.97468167,
V007,630,reuse,54,68,437,0,616,14,0.10538151,-55.20000000,-8.55000000,55.85823574,,0.86616014,,,0.19875321,no_prev
V007,689,reuse,75,74,459,0,683,6,0.17504880,-5.65000000,2.25000000,6.08152941,,0.83690866,,,5.71269270,no_prev
V007,694,reuse,74,75,459,0,693,1,0.56706877,9.55000000,-3.75000000,10.25987329,0.56706877,0.85660586,,,0.59085357,
V007,710,reuse,75,82,459,0,705,5,0.27246557,35.50000000,-7.60000000,36.30440745,,0.91257470,,,1.46039201,no_prev
V007,710,reuse,77,154,461,0,709,1,0.62693038,17.25000000,8.40000000,19.18651870,0.62693038,,,,1.23304093,no_next
V007,733,switch,136,136,472,471,731,2,0.61198137,3.80000000,4.10000000,5.59016994,,0.83862936,,,1.09606386,no_prev|no_old
V007,734,reuse,131,86,468,0,732,2,0.16081225,10.15000000,12.00000000,15.71694945,,0.77838589,,,6.21843164,no_prev
V007,753,reuse,89,98,478,0,752,1,0.28601786,18.50000000,2.40000000,18.65502613,0.28601786,0.34621096,,,0.83754166,
V007,754,switch,83,83,453,469,741,13,0.70170129,7.25000000,-1.25000000,7.35696948,,0.82649991,,,0.93508164,no_prev|no_old
V007,755,switch,89,89,479,478,,,,,,,,0.74170882,0.17978328,25.71308033,,no_last_seen|no_prev
V007,755,reuse,66,83,453,0,754,1,0.82649991,3.30000000,-2.55000000,4.17043163,0.82649991,0.74859190,,,0.92368354,
V007,759,reuse,136,96,472,0,758,1,0.93508719,0.30000000,1.75000000,1.77552809,0.93508719,0.90822918,,,0.97067132,
V007,761,switch,84,84,478,477,755,6,0.00000000,36.75000000,-0.35000000,36.75166663,,0.83071628,,,0.74801566,no_prev|no_old
V007,762,switch,96,96,477,472,755,7,0.13324688,20.85000000,-6.25000000,21.76660286,,0.67982392,,,0.93656510,no_prev|no_old
V007,762,switch,98,98,479,478,757,5,0.02969341,40.35000000,-4.45000000,40.59464250,,0.82085148,0.27942447,17.40351976,0.95973907,no_prev
V007,762,reuse,98,84,478,0,761,1,0.83071628,1.70000000,-2.55000000,3.06471858,0.83071628,0.65876296,,,0.97668836,
V007,763,reuse,84,96,477,0,762,1,0.67982392,-3.15000000,-6.45000000,7.17809167,0.67982392,0.89383285,,,1.02781228,
V007,763,reuse,89,98,479,0,762,1,0.82085148,1.20000000,-6.65000000,6.75740335,0.82085148,0.85690856,,,0.96331780,
V007,764,switch,89,89,482,479,,,,,,,,0.81652551,0.14451097,31.01455304,,no_last_seen|no_prev
V007,765,reuse,141,91,480,0,764,1,0.86629836,2.20000000,3.00000000,3.72021505,0.86629836,0.94883228,,,1.08128815,
V007,767,switch,96,96,478,477,763,4,0.39228111,11.50000000,5.55000000,12.76920123,,0.77194925,,,1.14430508,no_prev|no_old
V007,768,reuse,84,96,478,0,767,1,0.77194925,-3.05000000,2.55000000,3.97555028,0.77194925,0.76842030,,,1.03123511,
V007,780,switch,141,141,488,480,,,,,,,,0.78423867,0.00098151,42.09777310,,no_last_seen|no_prev
V007,785,switch,84,84,490,478,,,,,,,,0.59995964,,,,no_last_seen|no_prev|no_old
V007,785,switch,96,96,491,478,,,,,,,,0.63593757,,,,no_last_seen|no_prev|no_old
V007,790,switch,98,98,482,479,786,4,0.47937500,14.35000000,4.05000000,14.91056672,,0.90810735,,,0.96931873,no_prev|no_old
V007,791,reuse,89,98,482,0,790,1,0.90810735,1.20000000,2.45000000,2.72809457,0.90810735,,,,1.00300970,no_next
V007,793,reuse,96,99,477,0,766,27,0.03139165,30.05000000,17.45000000,34.74917265,,,,,1.46703065,no_prev|no_next
V007,794,switch,99,99,478,477,772,22,0.00000000,38.35000000,8.05000000,39.18577548,,0.62455988,,,1.09739690,no_prev|no_old
V007,795,reuse,96,99,478,0,794,1,0.62455988,-7.90000000,1.35000000,8.01451808,0.62455988,0.70243265,,,1.01297405,
V007,797,switch,99,99,482,478,791,6,0.30971951,19.45000000,-9.30000000,21.55904682,,0.93916791,,,0.78255304,no_prev|no_old
V007,798,switch,98,98,496,482,,,,,,,,0.94670756,0.00000000,46.35043150,,no_last_seen|no_prev
V007,798,reuse,98,99,482,0,797,1,0.93916791,-1.00000000,0.45000000,1.09658561,0.93916791,,,,1.02653581,no_next
V007,799,switch,99,99,479,482,789,10,0.79788734,3.70000000,-2.95000000,4.73207143,,0.69625449,,,0.98605550,no_prev|no_old
V007,800,switch,97,97,477,488,793,7,0.52505771,10.30000000,-2.15000000,10.52200076,,0.91820253,,,1.16000529,no_prev|no_old
V007,800,reuse,98,99,479,0,799,1,0.69625449,-6.50000000,-3.15000000,7.22305337,0.69625449,0.73130173,,,1.02025692,
V007,801,reuse,99,97,477,0,800,1,0.91820253,-0.90000000,2.05000000,2.23886132,0.91820253,0.93455387,,,1.03825351,
V007,804,switch,97,97,488,477,799,5,0.65672151,-5.95000000,6.55000000,8.84901124,,,,,1.16252929,no_prev|no_next|no_old
V007,805,switch,97,97,477,477,803,2,0.73122602,5.50000000,1.40000000,5.67538545,,0.78644850,1.00000000,0.00000000,1.09114986,no_prev
V007,806,reuse,87,102,474,0,775,31,0.00000000,-45.50000000,19.20000000,49.38511922,,0.77244056,,,0.33739508,no_prev
V007,807,switch,71,71,453,456,806,1,0.87457449,4.55000000,4.20000000,6.19213210,0.87457449,,0.68911121,14.82573776,1.04748392,no_next
V007,809,switch,98,98,479,496,808,1,0.77922521,5.80000000,1.50000000,5.99082632,0.77922521,0.75503083,0.24074096,29.45814828,0.99922782,
V007,809,switch,101,101,496,498,805,4,0.75250551,-2.25000000,-2.80000000,3.59200501,,0.82749806,,,1.32889393,no_prev|no_old
V007,809,reuse,83,71,453,0,807,2,0.93802698,-0.15000000,-5.85000000,5.85192276,,0.78114429,,,1.03120051,no_prev
V007,810,switch,71,71,456,453,809,1,0.91464245,-1.45000000,0.55000000,1.55080624,0.91464245,0.85336234,0.63071497,16.73857820,0.91464245,
V007,810,reuse,99,98,479,0,809,1,0.75503083,6.20000000,2.55000000,6.70391677,0.75503083,0.81904039,,,0.99301113,
V007,810,reuse,98,101,496,0,809,1,0.82749806,4.20000000,1.80000000,4.56946386,0.82749806,0.85558548,,,1.03539823,
V007,813,reuse,71,103,453,0,812,1,0.74921393,4.30000000,-0.25000000,4.30726131,0.74921393,0.79162761,,,0.87541966,
V007,816,switch,99,99,498,479,808,8,0.89461984,-0.90000000,5.50000000,5.57314992,,0.77919694,0.00000000,58.85033985,0.94121851,no_prev
V007,817,reuse,101,99,498,0,816,1,0.77919694,-5.70000000,-2.00000000,6.04069532,0.77919694,0.61520725,,,1.03775084,
V007,824,switch,110,110,482,493,798,26,0.00000000,67.45000000,1.60000000,67.46897435,,0.89212836,,,1.24750403,no_prev|no_old
V007,825,reuse,99,110,482,0,824,1,0.89212836,-1.95000000,-0.45000000,2.00124961,0.89212836,0.81838539,,,1.01512108,
V007,832,reuse,103,106,453,0,827,5,0.38644020,15.05000000,-4.90000000,15.82758668,,0.97432609,,,1.11465192,no_prev
V007,834,switch,110,110,488,482,804,30,0.17119342,-30.65000000,-17.65000000,35.36870085,,0.80412145,,,1.79483561,no_prev|no_old
V007,835,reuse,97,110,488,0,834,1,0.80412145,-3.75000000,-4.30000000,5.70547982,0.80412145,0.94761988,,,1.17711640,
V008,420,switch,48,48,505,504,419,1,0.68756205,3.35000000,-1.05000000,3.51069794,0.68756205,0.67459469,,,1.24463519,no_old
V008,421,reuse,49,48,505,0,420,1,0.67459469,-4.90000000,0.70000000,4.94974747,0.67459469,0.66895870,,,1.00766284,
V008,422,switch,49,49,506,505,,,,,,,,0.60621206,0.39299825,10.57000473,,no_last_seen|no_prev
V008,443,switch,124,124,509,510,442,1,0.64914907,-60.25000000,3.10000000,60.32969833,0.64914907,0.77048223,,,1.17173773,no_old
V008,444,switch,49,49,505,506,438,6,0.08487560,-19.95000000,2.25000000,20.07647877,,0.89778522,,,0.72922869,no_prev|no_old
V008,444,reuse,51,124,509,0,443,1,0.77048223,-43.20000000,-4.20000000,43.40368648,0.77048223,0.78992772,,,0.99665316,
V008,445,switch,48,48,513,505,,,,,,,,0.82353609,0.32308619,11.16288493,,no_last_seen|no_prev
V008,445,reuse,48,49,505,0,444,1,0.89778522,0.80000000,1.15000000,1.40089257,0.89778522,0.87922964,,,0.98938721,
V008,447,switch,124,124,510,509,440,7,0.62903989,40.20000000,-1.05000000,40.21371035,,0.91192987,,,0.82866898,no_prev|no_old
V008,463,switch,48,48,505,513,462,1,0.40235894,8.05000000,4.40000000,9.17401221,0.40235894,0.88378078,,,1.18401511,no_old
V008,464,reuse,49,48,505,0,463,1,0.88378078,1.05000000,0.50000000,1.16297033,0.88378078,0.82920563,,,1.05363921,
V008,522,switch,54,54,511,508,521,1,0.79662055,3.60000000,2.40000000,4.32666153,0.79662055,0.73813541,,,0.79662055,no_old
V008,530,switch,54,54,508,508,514,16,0.21128829,45.15000000,23.15000000,50.73898895,,0.88667183,1.00000000,0.00000000,0.77745014,no_prev
V008,558,switch,60,60,511,520,557,1,0.42905723,31.00000000,-18.50000000,36.10055401,0.42905723,0.54846920,0.34467952,48.38853170,0.53810396,
V008,558,reuse,60,62,520,0,557,1,0.79330483,8.80000000,5.95000000,10.62273505,0.79330483,0.64561797,,,1.10489725,
V008,559,reuse,52,60,511,0,558,1,0.54846920,21.15000000,-14.20000000,25.47474239,0.54846920,0.79695706,,,0.76321550,
V008,561,switch,52,52,514,511,559,2,0.41148826,42.10000000,9.35000000,43.12577536,,0.85771969,0.13090682,81.90579955,1.42337491,no_prev
V008,562,reuse,55,52,514,0,561,1,0.85771969,5.70000000,1.80000000,5.97745765,0.85771969,0.85561190,,,1.14233986,
V008,586,reuse,59,129,518,0,574,12,0.52699342,-9.35000000,11.25000000,14.62822614,,0.90995420,,,1.89755690,no_prev
V008,589,switch,53,53,514,512,583,6,0.48782059,34.80000000,6.45000000,35.39268992,,0.87480287,,,0.75723045,no_prev|no_old
V008,590,reuse,52,53,514,0,589,1,0.87480287,-6.40000000,-1.45000000,6.56220237,0.87480287,0.77164291,,,0.95828806,
V008,593,switch,54,54,512,508,588,5,0.40090035,-34.85000000,-8.60000000,35.89543843,,0.80723333,,,0.70650541,no_prev|no_old
V008,594,reuse,53,54,512,0,593,1,0.80723333,-7.95000000,-3.25000000,8.58865531,0.80723333,0.70866362,,,0.95598519,
V008,602,switch,54,54,508,512,592,10,0.00000000,-91.05000000,5.75000000,91.23138166,,0.87653836,,,0.90793719,no_prev|no_old
V008,605,reuse,53,67,514,0,604,1,0.88966320,-4.70000000,-1.20000000,4.85077313,0.88966320,0.92454956,,,1.04055366,
V008,617,reuse,54,109,512,0,616,1,0.91842259,1.00000000,-4.40000000,4.51220567,0.91842259,0.86595416,,,0.97468167,
V008,630,reuse,54,68,508,0,616,14,0.10538151,-55.20000000,-8.55000000,55.85823574,,0.86616014,,,0.19875321,no_prev
V008,689,reuse,75,74,530,0,683,6,0.17504880,-5.65000000,2.25000000,6.08152941,,0.83690866,,,5.71269270,no_prev
V008,694,reuse,74,75,530,0,693,1,0.56706877,9.55000000,-3.75000000,10.25987329,0.56706877,0.85660586,,,0.59085357,
V008,710,reuse,75,82,530,0,705,5,0.27246557,35.50000000,-7.60000000,36.30440745,,0.91257470,,,1.46039201,no_prev
V008,710,reuse,77,154,532,0,709,1,0.62693038,17.25000000,8.40000000,19.18651870,0.62693038,,,,1.23304093,no_next
V008,733,switch,136,136,543,542,731,2,0.61198137,3.80000000,4.10000000,5.59016994,,0.83862936,,,1.09606386,no_prev|no_old
V008,734,reuse,131,86,539,0,732,2,0.16081225,10.15000000,12.00000000,15.71694945,,0.77838589,,,6.21843164,no_prev
V008,753,reuse,89,98,549,0,752,1,0.28601786,18.50000000,2.40000000,18.65502613,0.28601786,0.34621096,,,0.83754166,
V008,754,switch,83,83,524,540,741,13,0.70170129,7.25000000,-1.25000000,7.35696948,,0.82649991,,,0.93508164,no_prev|no_old
V008,755,switch,89,89,550,549,,,,,,,,0.74170882,0.17978328,25.71308033,,no_last_seen|no_prev
V008,755,reuse,66,83,524,0,754,1,0.82649991,3.30000000,-2.55000000,4.17043163,0.82649991,0.74859190,,,0.92368354,
V008,759,reuse,136,96,543,0,758,1,0.93508719,0.30000000,1.75000000,1.77552809,0.93508719,0.90822918,,,0.97067132,
V008,761,switch,84,84,549,548,755,6,0.00000000,36.75000000,-0.35000000,36.75166663,,0.83071628,,,0.74801566,no_prev|no_old
V008,762,switch,96,96,548,543,755,7,0.13324688,20.85000000,-6.25000000,21.76660286,,0.67982392,,,0.93656510,no_prev|no_old
V008,762,switch,98,98,550,549,757,5,0.02969341,40.35000000,-4.45000000,40.59464250,,0.82085148,0.27942447,17.40351976,0.95973907,no_prev
V008,762,reuse,98,84,549,0,761,1,0.83071628,1.70000000,-2.55000000,3.06471858,0.83071628,0.65876296,,,0.97668836,
V008,763,reuse,84,96,548,0,762,1,0.67982392,-3.15000000,-6.45000000,7.17809167,0.67982392,0.89383285,,,1.02781228,
V008,763,reuse,89,98,550,0,762,1,0.82085148,1.20000000,-6.65000000,6.75740335,0.82085148,0.85690856,,,0.96331780,
V008,764,switch,89,89,553,550,,,,,,,,0.81652551,0.14451097,31.01455304,,no_last_seen|no_prev
V008,765,reuse,141,91,551,0,764,1,0.86629836,2.20000000,3.00000000,3.72021505,0.86629836,0.94883228,,,1.08128815,
V008,767,switch,96,96,549,548,763,4,0.39228111,11.50000000,5.55000000,12.76920123,,0.77194925,,,1.14430508,no_prev|no_old
V008,768,reuse,84,96,549,0,767,1,0.77194925,-3.05000000,2.55000000,3.97555028,0.77194925,0.76842030,,,1.03123511,
V008,780,switch,141,141,559,551,,,,,,,,0.78423867,0.00098151,42.09777310,,no_last_seen|no_prev
V008,785,switch,84,84,561,549,,,,,,,,0.59995964,,,,no_last_seen|no_prev|no_old
V008,785,switch,96,96,562,549,,,,,,,,0.63593757,,,,no_last_seen|no_prev|no_old
V008,790,switch,98,98,553,550,786,4,0.47937500,14.35000000,4.05000000,14.91056672,,0.90810735,,,0.96931873,no_prev|no_old
V008,791,reuse,89,98,553,0,790,1,0.90810735,1.20000000,2.45000000,2.72809457,0.90810735,,,,1.00300970,no_next
V008,793,reuse,96,99,548,0,766,27,0.03139165,30.05000000,17.45000000,34.74917265,,,,,1.46703065,no_prev|no_next
V008,794,switch,99,99,549,548,772,22,0.00000000,38.35000000,8.05000000,39.18577548,,0.62455988,,,1.09739690,no_prev|no_old
V008,795,reuse,96,99,549,0,794,1,0.62455988,-7.90000000,1.35000000,8.01451808,0.62455988,0.70243265,,,1.01297405,
V008,797,switch,99,99,553,549,791,6,0.30971951,19.45000000,-9.30000000,21.55904682,,0.93916791,,,0.78255304,no_prev|no_old
V008,798,switch,98,98,567,553,,,,,,,,0.94670756,0.00000000,46.35043150,,no_last_seen|no_prev
V008,798,reuse,98,99,553,0,797,1,0.93916791,-1.00000000,0.45000000,1.09658561,0.93916791,,,,1.02653581,no_next
V008,799,switch,99,99,550,553,789,10,0.79788734,3.70000000,-2.95000000,4.73207143,,0.69625449,,,0.98605550,no_prev|no_old
V008,800,switch,97,97,548,559,793,7,0.52505771,10.30000000,-2.15000000,10.52200076,,0.91820253,,,1.16000529,no_prev|no_old
V008,800,reuse,98,99,550,0,799,1,0.69625449,-6.50000000,-3.15000000,7.22305337,0.69625449,0.73130173,,,1.02025692,
V008,801,reuse,99,97,548,0,800,1,0.91820253,-0.90000000,2.05000000,2.23886132,0.91820253,0.93455387,,,1.03825351,
V008,804,switch,97,97,559,548,799,5,0.65672151,-5.95000000,6.55000000,8.84901124,,,,,1.16252929,no_prev|no_next|no_old
V008,805,switch,97,97,548,548,803,2,0.73122602,5.50000000,1.40000000,5.67538545,,0.78644850,1.00000000,0.00000000,1.09114986,no_prev
V008,806,reuse,87,102,545,0,775,31,0.00000000,-45.50000000,19.20000000,49.38511922,,0.77244056,,,0.33739508,no_prev
V008,807,switch,71,71,524,527,806,1,0.87457449,4.55000000,4.20000000,6.19213210,0.87457449,,0.68911121,14.82573776,1.04748392,no_next
V008,809,switch,98,98,550,567,808,1,0.77922521,5.80000000,1.50000000,5.99082632,0.77922521,0.75503083,0.24074096,29.45814828,0.99922782,
V008,809,switch,101,101,567,569,805,4,0.75250551,-2.25000000,-2.80000000,3.59200501,,0.82749806,,,1.32889393,no_prev|no_old
V008,809,reuse,83,71,524,0,807,2,0.93802698,-0.15000000,-5.85000000,5.85192276,,0.78114429,,,1.03120051,no_prev
V008,810,switch,71,71,527,524,809,1,0.91464245,-1.45000000,0.55000000,1.55080624,0.91464245,0.85336234,0.63071497,16.73857820,0.91464245,
V008,810,reuse,99,98,550,0,809,1,0.75503083,6.20000000,2.55000000,6.70391677,0.75503083,0.81904039,,,0.99301113,
V008,810,reuse,98,101,567,0,809,1,0.82749806,4.20000000,1.80000000,4.56946386,0.82749806,0.85558548,,,1.03539823,
V008,813,reuse,71,103,524,0,812,1,0.74921393,4.30000000,-0.25000000,4.30726131,0.74921393,0.79162761,,,0.87541966,
V008,816,switch,99,99,569,550,808,8,0.89461984,-0.90000000,5.50000000,5.57314992,,0.77919694,0.00000000,58.85033985,0.94121851,no_prev
V008,817,reuse,101,99,569,0,816,1,0.77919694,-5.70000000,-2.00000000,6.04069532,0.77919694,0.61520725,,,1.03775084,
V008,824,switch,110,110,553,564,798,26,0.00000000,67.45000000,1.60000000,67.46897435,,0.89212836,,,1.24750403,no_prev|no_old
V008,825,reuse,99,110,553,0,824,1,0.89212836,-1.95000000,-0.45000000,2.00124961,0.89212836,0.81838539,,,1.01512108,
V008,832,reuse,103,106,524,0,827,5,0.38644020,15.05000000,-4.90000000,15.82758668,,0.97432609,,,1.11465192,no_prev
V008,834,switch,110,110,559,553,804,30,0.17119342,-30.65000000,-17.65000000,35.36870085,,0.80412145,,,1.79483561,no_prev|no_old
V008,835,reuse,97,110,559,0,834,1,0.80412145,-3.75000000,-4.30000000,5.70547982,0.80412145,0.94761988,,,1.17711640,
V009,420,switch,48,48,576,575,419,1,0.68756205,3.35000000,-1.05000000,3.51069794,0.68756205,0.67459469,,,1.24463519,no_old
V009,421,reuse,49,48,576,0,420,1,0.67459469,-4.90000000,0.70000000,4.94974747,0.67459469,0.66895870,,,1.00766284,
V009,422,switch,49,49,577,576,,,,,,,,0.60621206,0.39299825,10.57000473,,no_last_seen|no_prev
V009,443,switch,124,124,580,581,442,1,0.64914907,-60.25000000,3.10000000,60.32969833,0.64914907,0.77048223,,,1.17173773,no_old
V009,444,switch,49,49,576,577,438,6,0.08487560,-19.95000000,2.25000000,20.07647877,,0.89778522,,,0.72922869,no_prev|no_old
V009,444,reuse,51,124,580,0,443,1,0.77048223,-43.20000000,-4.20000000,43.40368648,0.77048223,0.78992772,,,0.99665316,
V009,445,switch,48,48,584,576,,,,,,,,0.82353609,0.32308619,11.16288493,,no_last_seen|no_prev
V009,445,reuse,48,49,576,0,444,1,0.89778522,0.80000000,1.15000000,1.40089257,0.89778522,0.87922964,,,0.98938721,
V009,447,switch,124,124,581,580,440,7,0.62903989,40.20000000,-1.05000000,40.21371035,,0.91192987,,,0.82866898,no_prev|no_old
V009,463,switch,48,48,576,584,462,1,0.40235894,8.05000000,4.40000000,9.17401221,0.40235894,0.88378078,,,1.18401511,no_old
V009,464,reuse,49,48,576,0,463,1,0.88378078,1.05000000,0.50000000,1.16297033,0.88378078,0.82920563,,,1.05363921,
V009,522,switch,54,54,582,579,521,1,0.79662055,3.60000000,2.40000000,4.32666153,0.79662055,0.73813541,,,0.79662055,no_old
V009,530,switch,54,54,579,579,514,16,0.21128829,45.15000000,23.15000000,50.73898895,,0.88667183,1.00000000,0.00000000,0.77745014,no_prev
V009,558,switch,60,60,582,591,557,1,0.42905723,31.00000000,-18.50000000,36.10055401,0.42905723,0.54846920,0.34467952,48.38853170,0.53810396,
